id,customer,date,car_make,car_model,year,mileage,price,payment_type,last_updated
63045,Copart,2025-04-09,Hyundai,Elantra,2019,76898.0,5979,Credit,2025-04-09T04:38:00
69642,Manheim,2025-04-09,Chevrolet,Malibu,2019,32390.0,10728,Cash,2025-04-09T02:57:00
77735,Manheim,2025-04-09,Hyundai,Elantra,2023,23565.0,10898,Credit,2025-04-09T22:16:00
53554,Hertz Global Holdings,2025-04-09,Hyundai,Tucson,2015,24432.0,16508,Cash,2025-04-09T19:59:00
51112,Sonic Automotive,2025-04-09,Ford,Fusion,2019,65746.0,5551,Loan,2025-04-09T23:45:00
66498,Penske Automotive,2025-04-09,Toyota,Camry,2019,53296.0,20850,Cash,2025-04-09T23:40:00
58937,Copart,2025-04-10,Chevrolet,Malibu,2016,16859.0,24062,Loan,2025-04-10T14:33:00
56516,CarMax,2025-04-10,Toyota,Camry,2023,59016.0,23694,Loan,2025-04-10T09:02:00
86569,CarMax,2025-04-10,Chevrolet,Malibu,2018,84361.0,6712,Loan,2025-04-10T05:18:00
69084,Manheim,2025-04-11,Ford,Focus,2018,50201.0,21011,Loan,2025-04-11T05:52:00
14463,Penske Automotive,2025-04-11,Honda,Civic,2021,42456.0,12610,,2025-04-11T14:22:00
65421,Manheim,2025-04-11,Chevrolet,Equinox,2015,40227.0,15306,Cash,2025-04-11T05:47:00
33907,Manheim,2025-04-11,Toyota,Corolla,2015,62545.0,6944,Loan,2025-04-11T05:19:00
68749,Hertz Global Holdings,2025-04-11,Toyota,Camry,2021,112364.0,10560,Cash,2025-04-11T23:45:00
98858,Hertz Global Holdings,2025-04-12,Hyundai,Elantra,2019,33949.0,7373,Credit,2025-04-12T11:01:00
11079,Penske Automotive,2025-04-12,Chevrolet,Malibu,2016,36770.0,21881,Cash,2025-04-12T15:20:00
74035,Hertz Global Holdings,2025-04-12,Ford,Focus,2020,99383.0,13150,Cash,2025-04-12T07:32:00
16720,Avis Budget Group,2025-04-12,Hyundai,Elantra,2021,93117.0,7436,Loan,2025-04-12T07:51:00
22181,Lithia Motors,2025-04-12,Ford,Fusion,2020,10708.0,23465,Credit,2025-04-12T22:13:00
30222,Avis Budget Group,2025-04-13,Ford,Focus,2020,86502.0,24505,Loan,2025-04-13T02:09:00
79551,,2025-04-13,Chevrolet,Equinox,2016,79536.0,21751,Loan,2025-04-13T01:59:00
40225,Manheim,2025-04-13,Toyota,Corolla,2022,80580.0,10609,Loan,2025-04-13T21:20:00
39809,Copart,2025-04-14,Toyota,RAV4,2015,101094.0,6581,Loan,2025-04-14T05:25:00
74290,Penske Automotive,2025-04-14,Ford,Focus,2017,,12823,Loan,2025-04-14T18:13:00
71936,AutoNation,2025-04-14,Hyundai,Tucson,2017,91582.0,15535,Loan,2025-04-14T09:28:00
74883,Manheim,2025-04-15,Chevrolet,Malibu,2015,11511.0,18320,Cash,2025-04-15T01:18:00
28333,Enterprise Holdings,2025-04-15,Hyundai,Santa Fe,2023,58918.0,18467,Loan,2025-04-15T05:32:00
53959,Enterprise Holdings,2025-04-15,Hyundai,Santa Fe,2017,88813.0,15007,Loan,2025-04-15T16:05:00
74269,Hertz Global Holdings,2025-04-16,Hyundai,Elantra,2020,118404.0,22544,Credit,2025-04-16T12:00:00
67962,Lithia Motors,2025-04-16,Chevrolet,Malibu,2021,74196.0,19786,Loan,2025-04-16T00:06:00
91034,,2025-04-16,Ford,Focus,2017,63972.0,18016,Cash,2025-04-16T11:34:00
11219,AutoNation,2025-04-17,Honda,Accord,2016,91542.0,9339,Loan,2025-04-17T17:27:00
16457,Avis Budget Group,2025-04-17,Hyundai,Tucson,2022,59286.0,15343,Cash,2025-04-17T00:20:00
87059,Avis Budget Group,2025-04-17,Hyundai,Santa Fe,2019,46998.0,17362,Loan,2025-04-17T17:13:00
95177,Manheim,2025-04-17,Chevrolet,Equinox,2016,22515.0,7789,Loan,2025-04-17T10:08:00
50539,Copart,2025-04-18,Ford,Escape,2020,50649.0,19547,Credit,2025-04-18T16:08:00
69957,Lithia Motors,2025-04-18,Toyota,RAV4,2015,74997.0,11627,Cash,2025-04-18T15:26:00
72918,Copart,2025-04-18,Chevrolet,Cruze,2019,77600.0,10907,Loan,2025-04-18T14:57:00
58361,Manheim,2025-04-18,Chevrolet,Malibu,2015,,13071,Credit,2025-04-18T10:36:00
89005,Penske Automotive,2025-04-18,Toyota,RAV4,2017,45857.0,8654,Loan,2025-04-18T23:55:00
96097,,2025-04-19,Toyota,RAV4,2023,112567.0,7942,,2025-04-19T09:26:00
20716,Hertz Global Holdings,2025-04-19,Ford,Escape,2020,87570.0,19179,Loan,2025-04-19T10:23:00
21894,Lithia Motors,2025-04-19,Ford,Escape,2018,35772.0,13549,Loan,2025-04-19T00:01:00
85644,Sonic Automotive,2025-04-19,Chevrolet,Equinox,2023,71516.0,24049,Cash,2025-04-19T14:29:00
47002,Enterprise Holdings,2025-04-19,Ford,Fusion,2022,113171.0,6892,Cash,2025-04-19T21:23:00
56904,Sonic Automotive,2025-04-20,Ford,Focus,2017,79471.0,21132,Cash,2025-04-20T19:46:00
85386,Sonic Automotive,2025-04-20,Ford,Focus,2022,,8381,Credit,2025-04-20T13:28:00
26349,Lithia Motors,2025-04-20,Toyota,Camry,2018,38996.0,10794,Loan,2025-04-20T19:12:00
33437,Avis Budget Group,2025-04-20,Honda,Civic,2023,112401.0,19419,Loan,2025-04-20T22:39:00
74370,,2025-04-20,Honda,Accord,2022,58209.0,18186,,2025-04-20T16:07:00
45488,,2025-04-21,Toyota,Camry,2019,32671.0,6653,,2025-04-21T23:45:00
26549,Copart,2025-04-21,Chevrolet,Malibu,2016,34153.0,13519,Loan,2025-04-21T22:28:00
21764,AutoNation,2025-04-21,Ford,Fusion,2022,37090.0,14298,Cash,2025-04-21T09:28:00
99358,Penske Automotive,2025-04-21,Hyundai,Elantra,2016,14921.0,14800,,2025-04-21T02:52:00
98308,CarMax,2025-04-21,Ford,Escape,2016,104355.0,23225,Credit,2025-04-21T16:37:00
20703,Lithia Motors,2025-04-21,Toyota,Corolla,2016,97707.0,8683,Loan,2025-04-21T19:33:00
83262,,2025-04-22,Honda,CR-V,2015,33970.0,24596,Credit,2025-04-22T13:20:00
67086,Sonic Automotive,2025-04-22,Toyota,Corolla,2021,84173.0,10690,Credit,2025-04-22T18:57:00
40750,Hertz Global Holdings,2025-04-22,Honda,CR-V,2020,18009.0,8058,Credit,2025-04-22T06:11:00
68396,Sonic Automotive,2025-04-22,Hyundai,Elantra,2022,32138.0,14745,Credit,2025-04-22T19:50:00
10330,Enterprise Holdings,2025-04-23,Toyota,RAV4,2016,45024.0,6539,Loan,2025-04-23T00:20:00
63356,Lithia Motors,2025-04-23,Toyota,Corolla,2019,17241.0,13405,Cash,2025-04-23T10:52:00
30401,AutoNation,2025-04-23,Toyota,RAV4,2015,104254.0,16825,Loan,2025-04-23T03:01:00
35828,Hertz Global Holdings,2025-04-23,Honda,Accord,2016,113202.0,12869,Credit,2025-04-23T07:06:00
10493,Hertz Global Holdings,2025-04-23,Chevrolet,Malibu,2023,28480.0,15443,Cash,2025-04-23T22:46:00
68412,Lithia Motors,2025-04-24,Chevrolet,Cruze,2017,24832.0,17314,Loan,2025-04-24T20:04:00
20203,AutoNation,2025-04-24,Hyundai,Elantra,2022,112531.0,20465,Cash,2025-04-24T09:47:00
65856,Enterprise Holdings,2025-04-24,Hyundai,Elantra,2015,98848.0,19570,Loan,2025-04-24T04:33:00
87073,Lithia Motors,2025-04-24,Hyundai,Tucson,2019,80040.0,10971,Credit,2025-04-24T08:13:00
71334,,2025-04-24,Ford,Fusion,2020,57800.0,19760,Credit,2025-04-24T23:10:00
84147,Enterprise Holdings,2025-04-24,Honda,Accord,2023,51595.0,11172,,2025-04-24T22:51:00
85317,Penske Automotive,2025-04-25,Ford,Focus,2023,27336.0,20822,Cash,2025-04-25T20:58:00
77114,Sonic Automotive,2025-04-25,Hyundai,Elantra,2016,24614.0,16707,,2025-04-25T23:23:00
83382,Manheim,2025-04-25,Hyundai,Elantra,2016,67495.0,19385,Cash,2025-04-25T19:23:00
11945,Sonic Automotive,2025-04-25,Chevrolet,Equinox,2018,31664.0,24724,Loan,2025-04-25T13:46:00
38357,Enterprise Holdings,2025-04-25,Ford,Escape,2020,,22001,,2025-04-25T21:51:00
60025,,2025-04-26,Chevrolet,Malibu,2021,,18890,,2025-04-26T02:21:00
94335,Penske Automotive,2025-04-26,Toyota,Camry,2018,61628.0,12784,Cash,2025-04-26T15:52:00
33333,Hertz Global Holdings,2025-04-26,Honda,Accord,2023,69598.0,9372,Cash,2025-04-26T18:49:00
72207,Avis Budget Group,2025-04-26,Ford,Focus,2022,62779.0,7271,Cash,2025-04-26T19:02:00
31627,Avis Budget Group,2025-04-26,Toyota,Camry,2020,101275.0,20899,Cash,2025-04-26T13:02:00
37776,Copart,2025-04-27,Hyundai,Elantra,2017,29847.0,9371,Cash,2025-04-27T06:56:00
91204,Copart,2025-04-27,Chevrolet,Cruze,2017,36835.0,23614,Cash,2025-04-27T11:32:00
49382,Enterprise Holdings,2025-04-27,Chevrolet,Malibu,2021,,16512,Loan,2025-04-27T12:30:00
96636,,2025-04-27,Hyundai,Elantra,2021,93806.0,7629,Credit,2025-04-27T17:56:00
36544,Manheim,2025-04-28,Hyundai,Santa Fe,2015,32554.0,7054,Loan,2025-04-28T21:10:00
84787,Hertz Global Holdings,2025-04-28,Hyundai,Tucson,2021,111670.0,6343,Loan,2025-04-28T03:09:00
33525,Penske Automotive,2025-04-28,Hyundai,Santa Fe,2019,68784.0,12101,Credit,2025-04-28T06:45:00
38745,Manheim,2025-04-29,Chevrolet,Malibu,2019,111566.0,8399,Credit,2025-04-29T09:07:00
41006,Copart,2025-04-29,Toyota,Corolla,2015,96059.0,14932,Credit,2025-04-29T16:31:00
40486,Lithia Motors,2025-04-29,Chevrolet,Cruze,2021,84088.0,12803,,2025-04-29T21:09:00
21809,Lithia Motors,2025-04-29,Honda,Accord,2021,28517.0,8583,Credit,2025-04-29T06:43:00
28518,Enterprise Holdings,2025-04-29,Hyundai,Elantra,2019,105600.0,5992,Cash,2025-04-29T13:07:00
26154,Enterprise Holdings,2025-04-29,Hyundai,Elantra,2015,79356.0,8147,Cash,2025-04-29T12:18:00
93861,Manheim,2025-04-30,Chevrolet,Cruze,2015,33031.0,14893,Credit,2025-04-30T12:57:00
16623,Lithia Motors,2025-04-30,Toyota,RAV4,2021,20070.0,15448,,2025-04-30T10:05:00
98875,Sonic Automotive,2025-04-30,Honda,Accord,2023,107730.0,17933,Cash,2025-04-30T12:07:00
54883,AutoNation,2025-04-30,Ford,Focus,2021,29676.0,6417,Credit,2025-04-30T18:15:00
19476,CarMax,2025-04-30,Chevrolet,Cruze,2020,37987.0,16695,Cash,2025-04-30T03:54:00
21118,Hertz Global Holdings,2025-05-01,Hyundai,Tucson,2017,44683.0,13477,Cash,2025-05-01T11:52:00
65756,CarMax,2025-05-01,Honda,Civic,2015,15510.0,7402,,2025-05-01T04:50:00
57770,Penske Automotive,2025-05-01,Chevrolet,Cruze,2016,63881.0,19013,Loan,2025-05-01T23:46:00
65240,Lithia Motors,2025-05-01,Toyota,Camry,2017,,9159,Credit,2025-05-01T13:42:00
23012,Enterprise Holdings,2025-05-01,Hyundai,Santa Fe,2019,118261.0,16892,Loan,2025-05-01T10:13:00
73782,AutoNation,2025-05-02,Hyundai,Santa Fe,2020,115022.0,18653,Cash,2025-05-02T16:59:00
21031,Hertz Global Holdings,2025-05-02,Honda,Civic,2018,76293.0,15085,Cash,2025-05-02T19:30:00
16764,Manheim,2025-05-02,Ford,Fusion,2019,96076.0,21227,Credit,2025-05-02T15:53:00
25384,AutoNation,2025-05-02,Honda,CR-V,2022,94604.0,9645,Credit,2025-05-02T20:38:00
82526,Penske Automotive,2025-05-02,Toyota,Camry,2020,22152.0,9460,Credit,2025-05-02T04:02:00
71466,Manheim,2025-05-02,Hyundai,Elantra,2015,14440.0,18381,Loan,2025-05-02T00:55:00
67899,CarMax,2025-05-03,Chevrolet,Equinox,2015,113208.0,23340,Loan,2025-05-03T11:14:00
90026,CarMax,2025-05-03,Toyota,Camry,2021,98401.0,15887,Cash,2025-05-03T20:34:00
48205,CarMax,2025-05-03,Hyundai,Santa Fe,2017,77987.0,20163,Cash,2025-05-03T12:59:00
96284,Sonic Automotive,2025-05-03,Ford,Escape,2019,49242.0,19808,,2025-05-03T18:10:00
55350,Manheim,2025-05-04,Chevrolet,Equinox,2017,51526.0,9194,Credit,2025-05-04T23:51:00
37568,Enterprise Holdings,2025-05-04,Ford,Focus,2022,48781.0,21779,,2025-05-04T04:20:00
22911,Penske Automotive,2025-05-04,Toyota,Corolla,2021,41560.0,15056,Loan,2025-05-04T20:09:00
21681,Penske Automotive,2025-05-05,Toyota,RAV4,2022,117656.0,22183,Credit,2025-05-05T02:15:00
78981,AutoNation,2025-05-05,Ford,Escape,2021,60327.0,8514,Cash,2025-05-05T22:46:00
71901,Avis Budget Group,2025-05-05,Toyota,RAV4,2018,112729.0,6301,Cash,2025-05-05T18:26:00
53834,CarMax,2025-05-05,Ford,Escape,2017,29465.0,11516,Credit,2025-05-05T13:23:00
60901,Lithia Motors,2025-05-06,Hyundai,Santa Fe,2021,36177.0,23726,Loan,2025-05-06T23:43:00
60219,Lithia Motors,2025-05-06,Honda,Civic,2015,31617.0,15463,Cash,2025-05-06T23:31:00
14200,Avis Budget Group,2025-05-06,Ford,Escape,2015,105780.0,6213,Cash,2025-05-06T03:14:00
20404,Penske Automotive,2025-05-06,Honda,Civic,2016,62758.0,16370,,2025-05-06T10:58:00
84335,Manheim,2025-05-07,Hyundai,Elantra,2023,97874.0,22164,Cash,2025-05-07T21:16:00
98719,Hertz Global Holdings,2025-05-07,Ford,Escape,2023,73201.0,13530,Credit,2025-05-07T08:01:00
16319,Lithia Motors,2025-05-07,Ford,Escape,2023,113608.0,7414,Cash,2025-05-07T02:14:00
29745,Penske Automotive,2025-05-07,Toyota,Camry,2019,,7153,Loan,2025-05-07T09:20:00
13443,AutoNation,2025-05-07,Honda,Accord,2023,,22726,Loan,2025-05-07T03:03:00
63864,,2025-05-07,Chevrolet,Malibu,2018,74080.0,15485,Cash,2025-05-07T11:27:00
52055,,2025-05-08,Chevrolet,Cruze,2017,88246.0,17147,Loan,2025-05-08T03:29:00
40136,,2025-05-08,Toyota,Camry,2023,93909.0,13556,Credit,2025-05-08T18:38:00
83582,Manheim,2025-05-08,Hyundai,Tucson,2017,62865.0,20868,Cash,2025-05-08T13:58:00
59338,Sonic Automotive,2025-05-08,Honda,CR-V,2015,47496.0,15025,Credit,2025-05-08T19:01:00
38350,Manheim,2025-05-09,Honda,Accord,2020,47067.0,10246,,2025-05-09T09:03:00
20216,Avis Budget Group,2025-05-09,Toyota,Camry,2017,27725.0,19026,Credit,2025-05-09T20:58:00
99762,Lithia Motors,2025-05-09,Ford,Fusion,2021,20777.0,12110,Loan,2025-05-09T12:20:00
58156,CarMax,2025-05-09,Honda,Accord,2023,91098.0,24963,Loan,2025-05-09T19:09:00
96740,Copart,2025-05-10,Toyota,Corolla,2016,,19562,Loan,2025-05-10T02:47:00
99840,,2025-05-10,Hyundai,Santa Fe,2016,106265.0,20572,Credit,2025-05-10T16:42:00
58612,Penske Automotive,2025-05-10,Toyota,Corolla,2017,41580.0,24490,Credit,2025-05-10T05:35:00
63996,Hertz Global Holdings,2025-05-10,Hyundai,Elantra,2015,113436.0,23272,Credit,2025-05-10T13:01:00
54419,Copart,2025-05-10,Honda,CR-V,2018,91654.0,22375,Credit,2025-05-10T22:47:00
90372,Hertz Global Holdings,2025-05-10,Toyota,RAV4,2017,91699.0,18220,,2025-05-10T11:05:00
10394,CarMax,2025-05-11,Chevrolet,Malibu,2015,37841.0,14040,Loan,2025-05-11T01:47:00
23852,Hertz Global Holdings,2025-05-11,Ford,Escape,2020,31310.0,12239,Loan,2025-05-11T12:53:00
48703,Hertz Global Holdings,2025-05-11,Ford,Escape,2022,83069.0,16134,Credit,2025-05-11T03:31:00
48929,Sonic Automotive,2025-05-11,Hyundai,Elantra,2015,,16504,Loan,2025-05-11T07:47:00
90897,CarMax,2025-05-11,Ford,Fusion,2021,89604.0,24707,Loan,2025-05-11T15:14:00
86304,Sonic Automotive,2025-05-12,Honda,Civic,2018,106972.0,13802,Loan,2025-05-12T19:40:00
22317,CarMax,2025-05-12,Ford,Escape,2023,83351.0,6986,Cash,2025-05-12T05:59:00
87197,Manheim,2025-05-12,Chevrolet,Equinox,2022,,18466,Credit,2025-05-12T00:34:00
80658,Avis Budget Group,2025-05-12,Toyota,Camry,2018,52373.0,24167,Credit,2025-05-12T15:36:00
54324,,2025-05-13,Ford,Escape,2015,,19297,Loan,2025-05-13T23:28:00
83135,,2025-05-13,Chevrolet,Malibu,2020,50738.0,18526,Cash,2025-05-13T03:03:00
45329,AutoNation,2025-05-13,Ford,Escape,2018,92825.0,5774,Credit,2025-05-13T23:48:00
11298,AutoNation,2025-05-13,Honda,CR-V,2015,50092.0,14095,,2025-05-13T14:40:00
45396,Copart,2025-05-14,Hyundai,Elantra,2019,72501.0,8301,Loan,2025-05-14T23:33:00
22458,Penske Automotive,2025-05-14,Toyota,RAV4,2016,19071.0,12869,Loan,2025-05-14T04:40:00
10829,,2025-05-14,Honda,Civic,2022,30032.0,15585,Credit,2025-05-14T08:10:00
77943,,2025-05-14,Ford,Fusion,2020,61209.0,23483,Cash,2025-05-14T12:23:00
69984,AutoNation,2025-05-15,Hyundai,Elantra,2020,45819.0,5342,Loan,2025-05-15T12:02:00
12386,CarMax,2025-05-15,Ford,Escape,2019,91203.0,12278,Credit,2025-05-15T14:01:00
65912,Avis Budget Group,2025-05-15,Ford,Fusion,2016,115357.0,19495,,2025-05-15T01:06:00
68566,Avis Budget Group,2025-05-15,Chevrolet,Malibu,2016,,24572,Credit,2025-05-15T05:52:00
93198,Hertz Global Holdings,2025-05-15,Hyundai,Elantra,2016,97693.0,19070,Credit,2025-05-15T01:21:00
88555,Hertz Global Holdings,2025-05-16,Ford,Fusion,2017,,20040,Cash,2025-05-16T20:41:00
62920,Copart,2025-05-16,Toyota,Corolla,2016,23387.0,21886,Credit,2025-05-16T08:03:00
54953,Penske Automotive,2025-05-16,Toyota,RAV4,2022,91671.0,13920,Credit,2025-05-16T14:19:00
78637,Enterprise Holdings,2025-05-17,Toyota,Camry,2021,11632.0,17068,Credit,2025-05-17T01:23:00
47737,Lithia Motors,2025-05-17,Honda,CR-V,2015,111351.0,20395,Credit,2025-05-17T23:40:00
49212,Lithia Motors,2025-05-17,Honda,CR-V,2021,94378.0,24765,Cash,2025-05-17T09:13:00
41567,Penske Automotive,2025-05-17,Honda,CR-V,2018,18139.0,12182,,2025-05-17T11:30:00
22338,Copart,2025-05-17,Chevrolet,Malibu,2017,97084.0,11579,Credit,2025-05-17T03:01:00
97338,Manheim,2025-05-18,Hyundai,Elantra,2021,32134.0,23982,Loan,2025-05-18T14:09:00
75823,Hertz Global Holdings,2025-05-18,Toyota,RAV4,2017,58993.0,16452,Loan,2025-05-18T12:20:00
15451,Enterprise Holdings,2025-05-18,Toyota,Corolla,2015,53002.0,14256,Cash,2025-05-18T18:26:00
22926,Penske Automotive,2025-05-19,Hyundai,Tucson,2015,,12284,Cash,2025-05-19T02:26:00
28267,Manheim,2025-05-19,Ford,Focus,2017,34063.0,9032,Cash,2025-05-19T21:14:00
33066,Penske Automotive,2025-05-19,Chevrolet,Equinox,2023,114092.0,20733,Loan,2025-05-19T09:58:00
94242,Lithia Motors,2025-05-19,Ford,Focus,2017,73058.0,18185,Cash,2025-05-19T05:30:00
52368,Enterprise Holdings,2025-05-19,Honda,Civic,2016,31819.0,11843,Credit,2025-05-19T12:54:00
75125,Hertz Global Holdings,2025-05-20,Ford,Focus,2019,95782.0,7085,,2025-05-20T20:59:00
15190,Hertz Global Holdings,2025-05-20,Hyundai,Tucson,2015,,24403,,2025-05-20T23:23:00
90521,Copart,2025-05-20,Honda,Civic,2023,11576.0,20899,Credit,2025-05-20T02:08:00
67525,Sonic Automotive,2025-05-20,Honda,Accord,2020,56389.0,5680,Credit,2025-05-20T18:51:00
35172,CarMax,2025-05-20,Honda,CR-V,2022,41594.0,6291,Loan,2025-05-20T07:13:00
68654,Manheim,2025-05-20,Chevrolet,Cruze,2019,68229.0,20267,Cash,2025-05-20T13:42:00
98761,Sonic Automotive,2025-05-21,Honda,CR-V,2023,53297.0,17882,Credit,2025-05-21T08:20:00
48296,Enterprise Holdings,2025-05-21,Toyota,Corolla,2019,11015.0,6962,Cash,2025-05-21T19:16:00
57576,Penske Automotive,2025-05-21,Ford,Fusion,2022,90208.0,21511,Cash,2025-05-21T16:52:00
99893,Copart,2025-05-21,Chevrolet,Cruze,2023,57937.0,22832,Loan,2025-05-21T18:49:00
63737,Manheim,2025-05-22,Honda,Accord,2018,66201.0,18715,Credit,2025-05-22T14:35:00
13782,Manheim,2025-05-22,Ford,Escape,2017,56562.0,18171,Cash,2025-05-22T21:06:00
64367,Lithia Motors,2025-05-22,Toyota,Corolla,2020,27059.0,11572,,2025-05-22T22:44:00
13520,Lithia Motors,2025-05-22,Hyundai,Elantra,2017,19197.0,15441,Credit,2025-05-22T05:45:00
78419,Penske Automotive,2025-05-23,Hyundai,Tucson,2016,101901.0,9161,Credit,2025-05-23T12:52:00
47772,Manheim,2025-05-23,Honda,CR-V,2023,87582.0,6997,Cash,2025-05-23T12:00:00
90679,Lithia Motors,2025-05-23,Hyundai,Santa Fe,2020,80024.0,7812,Cash,2025-05-23T21:04:00
20253,Manheim,2025-05-23,Hyundai,Tucson,2023,62006.0,24326,Loan,2025-05-23T02:23:00
58401,Lithia Motors,2025-05-23,Hyundai,Tucson,2020,29800.0,20881,Loan,2025-05-23T19:51:00
66946,CarMax,2025-05-24,Ford,Fusion,2016,63109.0,17067,Cash,2025-05-24T03:41:00
23814,Hertz Global Holdings,2025-05-24,Honda,Accord,2019,112938.0,18912,Cash,2025-05-24T10:56:00
18479,AutoNation,2025-05-24,Hyundai,Santa Fe,2019,90823.0,16054,Loan,2025-05-24T00:17:00
89433,Copart,2025-05-24,Honda,Accord,2020,77126.0,5695,Cash,2025-05-24T14:30:00
11147,Sonic Automotive,2025-05-25,Hyundai,Santa Fe,2022,115374.0,8333,,2025-05-25T17:04:00
28722,Penske Automotive,2025-05-25,Hyundai,Tucson,2016,41586.0,20094,Loan,2025-05-25T03:41:00
18475,,2025-05-25,Hyundai,Tucson,2017,53076.0,12047,Loan,2025-05-25T13:33:00
31918,CarMax,2025-05-25,Toyota,RAV4,2016,110073.0,14506,Cash,2025-05-25T20:05:00
38484,Manheim,2025-05-25,Toyota,RAV4,2021,45218.0,21143,Credit,2025-05-25T14:10:00
60238,AutoNation,2025-05-26,Ford,Escape,2023,73602.0,13977,Loan,2025-05-26T22:46:00
10324,Enterprise Holdings,2025-05-26,Toyota,Camry,2016,,22922,Cash,2025-05-26T15:21:00
41115,Lithia Motors,2025-05-26,Ford,Focus,2023,80064.0,6372,Cash,2025-05-26T01:22:00
48849,Copart,2025-05-26,Ford,Focus,2021,83947.0,17281,Loan,2025-05-26T21:30:00
79597,AutoNation,2025-05-27,Ford,Focus,2016,,19718,Cash,2025-05-27T15:43:00
16094,Manheim,2025-05-27,Hyundai,Tucson,2016,101796.0,18447,Loan,2025-05-27T05:06:00
56941,CarMax,2025-05-27,Ford,Fusion,2020,58635.0,20657,Credit,2025-05-27T13:02:00
70804,Hertz Global Holdings,2025-05-28,Toyota,RAV4,2016,29506.0,8714,Loan,2025-05-28T22:51:00
43317,AutoNation,2025-05-28,Ford,Focus,2020,85253.0,15241,Loan,2025-05-28T19:04:00
51456,Manheim,2025-05-28,Honda,Civic,2022,51998.0,7752,Credit,2025-05-28T08:54:00
