id,customer,date,car_make,car_model,year,mileage,price,payment_type,last_updated
30756,Lithia Motors,2025-04-11,Chevrolet,Equinox,2021,31764.0,8465,,2025-04-11T03:36:00
75161,Manheim,2025-04-12,Chevrolet,Cruze,2016,33622.0,15501,Cash,2025-04-12T11:45:00
31656,CarMax,2025-04-12,Chevrolet,Equinox,2023,21944.0,13350,Credit,2025-04-12T04:58:00
22315,Penske Automotive,2025-04-12,Hyundai,Tucson,2022,49092.0,17111,Cash,2025-04-12T20:16:00
16432,,2025-04-12,Toyota,RAV4,2018,44882.0,14463,Cash,2025-04-12T02:22:00
73906,Lithia Motors,2025-04-13,Chevrolet,Cruze,2023,84750.0,6002,Cash,2025-04-13T00:12:00
11189,,2025-04-13,Hyundai,Elantra,2021,97780.0,18607,Credit,2025-04-13T21:34:00
78092,Manheim,2025-04-13,Honda,Accord,2015,,7401,Cash,2025-04-13T21:31:00
77327,Manheim,2025-04-14,Chevrolet,Cruze,2016,79245.0,23248,Cash,2025-04-14T12:52:00
74914,Lithia Motors,2025-04-14,Toyota,Corolla,2017,16944.0,10395,,2025-04-14T23:28:00
26178,Avis Budget Group,2025-04-14,Toyota,Corolla,2017,20841.0,20116,Loan,2025-04-14T01:54:00
79917,Copart,2025-04-14,Toyota,RAV4,2022,45248.0,10201,Credit,2025-04-14T19:33:00
76019,,2025-04-15,Toyota,RAV4,2019,85959.0,14780,Loan,2025-04-15T11:29:00
54053,Copart,2025-04-15,Hyundai,Elantra,2018,18140.0,17444,Loan,2025-04-15T05:41:00
77354,,2025-04-15,Chevrolet,Equinox,2017,74252.0,15477,Cash,2025-04-15T13:04:00
57426,Penske Automotive,2025-04-15,Chevrolet,Malibu,2018,89616.0,18854,Loan,2025-04-15T19:25:00
38453,Lithia Motors,2025-04-15,Hyundai,Tucson,2018,75637.0,13339,Loan,2025-04-15T22:47:00
83105,Penske Automotive,2025-04-15,Ford,Escape,2019,96343.0,24771,Cash,2025-04-15T07:19:00
94041,,2025-04-16,Hyundai,Santa Fe,2017,63216.0,22765,Loan,2025-04-16T12:35:00
23422,Copart,2025-04-16,Honda,CR-V,2016,61223.0,21019,Loan,2025-04-16T18:24:00
40177,Penske Automotive,2025-04-16,Honda,CR-V,2020,102781.0,11001,Cash,2025-04-16T21:01:00
57282,Lithia Motors,2025-04-16,Hyundai,Tucson,2020,79733.0,8771,Credit,2025-04-16T09:28:00
85018,Copart,2025-04-17,Chevrolet,Malibu,2022,31168.0,8767,Loan,2025-04-17T07:54:00
64701,Penske Automotive,2025-04-17,Ford,Focus,2019,83657.0,12730,Loan,2025-04-17T10:46:00
98590,Sonic Automotive,2025-04-17,Honda,Civic,2016,65893.0,7892,Cash,2025-04-17T09:49:00
58341,Copart,2025-04-18,Hyundai,Elantra,2017,52650.0,24837,Cash,2025-04-18T01:01:00
91920,Manheim,2025-04-18,Ford,Fusion,2018,109047.0,8559,Credit,2025-04-18T21:33:00
11203,Copart,2025-04-18,Chevrolet,Malibu,2016,40258.0,9231,Credit,2025-04-18T18:18:00
94829,CarMax,2025-04-18,Honda,Accord,2023,38516.0,5275,Loan,2025-04-18T17:26:00
93045,Lithia Motors,2025-04-18,Hyundai,Tucson,2017,12472.0,9888,Credit,2025-04-18T10:45:00
53148,Lithia Motors,2025-04-19,Ford,Escape,2016,12914.0,13260,Cash,2025-04-19T12:11:00
10275,Avis Budget Group,2025-04-19,Chevrolet,Equinox,2015,48897.0,11371,Loan,2025-04-19T09:40:00
77648,Lithia Motors,2025-04-19,Ford,Escape,2018,,6034,Cash,2025-04-19T10:37:00
27326,,2025-04-19,Ford,Fusion,2016,16606.0,11593,,2025-04-19T07:57:00
85282,Copart,2025-04-19,Chevrolet,Cruze,2019,72118.0,17464,Credit,2025-04-19T21:59:00
62830,,2025-04-19,Chevrolet,Cruze,2021,29073.0,15509,Cash,2025-04-19T02:27:00
79467,,2025-04-20,Ford,Fusion,2020,15047.0,15783,Cash,2025-04-20T01:25:00
12817,Enterprise Holdings,2025-04-20,Toyota,Corolla,2019,31997.0,14768,Credit,2025-04-20T09:23:00
15610,Manheim,2025-04-20,Honda,Civic,2022,90130.0,15173,,2025-04-20T07:09:00
91981,Lithia Motors,2025-04-20,Hyundai,Elantra,2021,50506.0,16582,Cash,2025-04-20T11:18:00
48593,Lithia Motors,2025-04-20,Chevrolet,Equinox,2023,58636.0,20917,Cash,2025-04-20T07:31:00
55647,Lithia Motors,2025-04-21,Honda,Civic,2018,13829.0,9125,Credit,2025-04-21T02:13:00
61665,,2025-04-21,Chevrolet,Equinox,2023,99721.0,20531,Cash,2025-04-21T09:42:00
98408,,2025-04-21,Chevrolet,Cruze,2016,106619.0,24660,Cash,2025-04-21T14:18:00
80519,Copart,2025-04-21,Toyota,RAV4,2018,110291.0,20841,Credit,2025-04-21T09:45:00
27864,Penske Automotive,2025-04-22,Hyundai,Elantra,2017,102322.0,8095,Credit,2025-04-22T18:23:00
81079,AutoNation,2025-04-22,Hyundai,Santa Fe,2016,108328.0,21393,Cash,2025-04-22T10:59:00
36601,Enterprise Holdings,2025-04-22,Hyundai,Santa Fe,2019,98380.0,23423,Loan,2025-04-22T18:39:00
57944,Hertz Global Holdings,2025-04-22,Honda,Accord,2018,96271.0,15700,Cash,2025-04-22T06:44:00
78538,Sonic Automotive,2025-04-22,Ford,Escape,2019,35191.0,15336,,2025-04-22T13:37:00
81542,,2025-04-22,Honda,CR-V,2016,83259.0,6582,Cash,2025-04-22T18:43:00
48035,Hertz Global Holdings,2025-04-23,Honda,Civic,2018,96279.0,7097,Cash,2025-04-23T16:14:00
95272,Manheim,2025-04-23,Chevrolet,Equinox,2020,110576.0,16601,,2025-04-23T14:34:00
58094,AutoNation,2025-04-23,Chevrolet,Malibu,2015,,22216,Loan,2025-04-23T23:44:00
76912,Avis Budget Group,2025-04-23,Ford,Escape,2018,117607.0,7673,Cash,2025-04-23T01:58:00
82812,Manheim,2025-04-23,Chevrolet,Equinox,2016,40680.0,6956,Credit,2025-04-23T23:30:00
11421,,2025-04-23,Honda,CR-V,2020,90269.0,10545,Loan,2025-04-23T19:50:00
82855,,2025-04-24,Toyota,RAV4,2016,109977.0,13685,Credit,2025-04-24T05:32:00
13863,,2025-04-24,Chevrolet,Cruze,2020,108095.0,22057,Credit,2025-04-24T14:54:00
51104,Manheim,2025-04-24,Hyundai,Elantra,2019,113918.0,15670,Loan,2025-04-24T04:24:00
87365,,2025-04-24,Honda,Civic,2023,65129.0,14889,Loan,2025-04-24T03:02:00
44188,AutoNation,2025-04-24,Chevrolet,Cruze,2017,73639.0,16486,Loan,2025-04-24T15:59:00
96305,,2025-04-24,Chevrolet,Cruze,2022,71984.0,21272,,2025-04-24T12:18:00
44213,Copart,2025-04-25,Chevrolet,Cruze,2018,70549.0,5974,Cash,2025-04-25T06:00:00
72222,AutoNation,2025-04-25,Hyundai,Santa Fe,2017,,21558,Loan,2025-04-25T11:06:00
52343,Penske Automotive,2025-04-25,Hyundai,Elantra,2019,,6395,Cash,2025-04-25T08:49:00
69666,Copart,2025-04-26,Ford,Fusion,2015,116983.0,22969,Credit,2025-04-26T02:28:00
95772,Lithia Motors,2025-04-26,Chevrolet,Equinox,2019,112398.0,19116,Credit,2025-04-26T02:15:00
60070,Avis Budget Group,2025-04-26,Toyota,Camry,2019,21328.0,8764,,2025-04-26T03:35:00
27172,,2025-04-26,Ford,Fusion,2015,105708.0,17429,Credit,2025-04-26T05:51:00
71026,,2025-04-26,Chevrolet,Cruze,2015,31730.0,18172,Cash,2025-04-26T12:48:00
22760,Manheim,2025-04-26,Honda,Civic,2021,46494.0,12831,Credit,2025-04-26T16:35:00
69219,Manheim,2025-04-27,Ford,Focus,2019,,16601,Cash,2025-04-27T18:45:00
72289,Avis Budget Group,2025-04-27,Honda,Civic,2020,74869.0,20940,Loan,2025-04-27T17:47:00
64395,Avis Budget Group,2025-04-27,Ford,Focus,2015,43413.0,9891,Loan,2025-04-27T03:19:00
17533,Avis Budget Group,2025-04-27,Honda,Civic,2016,76014.0,15912,Credit,2025-04-27T18:34:00
49158,Penske Automotive,2025-04-27,Toyota,RAV4,2015,58965.0,24093,,2025-04-27T12:02:00
98506,Hertz Global Holdings,2025-04-27,Chevrolet,Equinox,2016,45882.0,17849,Cash,2025-04-27T02:04:00
50990,CarMax,2025-04-28,Honda,Civic,2017,94554.0,21459,Loan,2025-04-28T12:34:00
73400,Lithia Motors,2025-04-28,Ford,Escape,2021,80821.0,19962,Credit,2025-04-28T02:04:00
72004,CarMax,2025-04-28,Chevrolet,Equinox,2018,95253.0,17399,Loan,2025-04-28T22:38:00
35444,Enterprise Holdings,2025-04-29,Hyundai,Santa Fe,2021,90720.0,22949,Cash,2025-04-29T03:36:00
16305,,2025-04-29,Chevrolet,Equinox,2021,60690.0,17014,Loan,2025-04-29T19:24:00
26991,Avis Budget Group,2025-04-29,Toyota,RAV4,2021,63773.0,18579,Cash,2025-04-29T11:48:00
91150,Lithia Motors,2025-04-29,Ford,Fusion,2015,27175.0,5623,Credit,2025-04-29T19:17:00
32601,Manheim,2025-04-29,Ford,Fusion,2015,26580.0,24497,Cash,2025-04-29T01:50:00
70841,Enterprise Holdings,2025-04-29,Toyota,RAV4,2016,69003.0,19502,Loan,2025-04-29T15:15:00
21794,Avis Budget Group,2025-04-30,Hyundai,Santa Fe,2022,48968.0,5070,Cash,2025-04-30T04:15:00
84071,Enterprise Holdings,2025-04-30,Ford,Focus,2022,49199.0,11638,Cash,2025-04-30T06:58:00
80682,Enterprise Holdings,2025-04-30,Ford,Fusion,2020,99172.0,23354,Credit,2025-04-30T12:28:00
72058,Manheim,2025-04-30,Toyota,Camry,2016,102486.0,5904,Cash,2025-04-30T03:45:00
76168,Enterprise Holdings,2025-04-30,Ford,Focus,2021,45737.0,23759,Cash,2025-04-30T08:35:00
49188,Enterprise Holdings,2025-04-30,Ford,Fusion,2022,38815.0,15542,Loan,2025-04-30T18:43:00
47167,AutoNation,2025-05-01,Honda,Accord,2022,79561.0,11667,Credit,2025-05-01T11:07:00
47949,Lithia Motors,2025-05-01,Honda,Accord,2015,10756.0,24712,Loan,2025-05-01T03:09:00
93038,Hertz Global Holdings,2025-05-01,Toyota,RAV4,2021,36585.0,10328,,2025-05-01T18:55:00
20003,Copart,2025-05-01,Chevrolet,Malibu,2018,35548.0,13706,Credit,2025-05-01T17:54:00
78800,Penske Automotive,2025-05-01,Honda,CR-V,2016,114703.0,24398,Cash,2025-05-01T02:52:00
46834,CarMax,2025-05-02,Hyundai,Santa Fe,2015,109818.0,5660,Cash,2025-05-02T18:48:00
93352,,2025-05-02,Toyota,RAV4,2020,108317.0,13838,Loan,2025-05-02T16:07:00
92326,Penske Automotive,2025-05-02,Honda,Civic,2020,93584.0,12529,Credit,2025-05-02T13:29:00
29306,Hertz Global Holdings,2025-05-02,Chevrolet,Equinox,2018,19861.0,20394,Credit,2025-05-02T07:20:00
31501,Sonic Automotive,2025-05-02,Hyundai,Tucson,2019,14476.0,20386,Credit,2025-05-02T15:16:00
84641,CarMax,2025-05-03,Chevrolet,Malibu,2018,38072.0,8105,Credit,2025-05-03T15:26:00
74188,Penske Automotive,2025-05-03,Honda,Accord,2016,22333.0,24100,Credit,2025-05-03T03:48:00
64264,Hertz Global Holdings,2025-05-03,Toyota,Corolla,2016,83488.0,21297,Loan,2025-05-03T08:33:00
88708,AutoNation,2025-05-03,Chevrolet,Equinox,2018,25176.0,7877,Cash,2025-05-03T08:14:00
75565,Manheim,2025-05-04,Honda,Civic,2020,25907.0,9342,Cash,2025-05-04T23:57:00
46670,Hertz Global Holdings,2025-05-04,Ford,Fusion,2020,83625.0,14129,Loan,2025-05-04T17:21:00
93693,AutoNation,2025-05-04,Hyundai,Santa Fe,2021,75745.0,12386,Credit,2025-05-04T07:43:00
34261,Hertz Global Holdings,2025-05-04,Honda,CR-V,2016,43141.0,16353,Loan,2025-05-04T08:54:00
10623,Copart,2025-05-04,Ford,Fusion,2020,29746.0,22559,Loan,2025-05-04T22:22:00
77183,Avis Budget Group,2025-05-05,Hyundai,Santa Fe,2018,85507.0,11142,Cash,2025-05-05T13:06:00
24663,CarMax,2025-05-05,Chevrolet,Cruze,2021,30649.0,6397,Credit,2025-05-05T10:51:00
28274,Hertz Global Holdings,2025-05-05,Hyundai,Tucson,2020,64628.0,14526,Loan,2025-05-05T19:53:00
21179,Penske Automotive,2025-05-05,Honda,Civic,2019,23202.0,15783,Credit,2025-05-05T18:40:00
36191,,2025-05-05,Toyota,Camry,2017,21835.0,8094,Credit,2025-05-05T02:29:00
45201,Sonic Automotive,2025-05-05,Ford,Focus,2019,84543.0,7589,Credit,2025-05-05T01:08:00
90751,AutoNation,2025-05-06,Ford,Escape,2015,,19498,Cash,2025-05-06T10:47:00
80848,CarMax,2025-05-06,Ford,Focus,2018,67958.0,5523,,2025-05-06T20:18:00
15672,Enterprise Holdings,2025-05-06,Honda,Accord,2019,41924.0,15160,,2025-05-06T16:53:00
31925,Sonic Automotive,2025-05-07,Toyota,RAV4,2022,59289.0,14600,Cash,2025-05-07T21:47:00
26344,Sonic Automotive,2025-05-07,Toyota,Corolla,2017,95378.0,10474,Loan,2025-05-07T10:05:00
97091,Copart,2025-05-07,Hyundai,Elantra,2022,93236.0,9101,Loan,2025-05-07T20:58:00
46568,Avis Budget Group,2025-05-07,Chevrolet,Malibu,2019,76549.0,19175,Cash,2025-05-07T11:55:00
98088,Copart,2025-05-07,Hyundai,Elantra,2018,33152.0,6433,Cash,2025-05-07T00:37:00
87937,Hertz Global Holdings,2025-05-08,Toyota,RAV4,2015,102876.0,18615,Credit,2025-05-08T06:28:00
82669,Copart,2025-05-08,Chevrolet,Malibu,2022,,19968,Cash,2025-05-08T20:24:00
64741,Lithia Motors,2025-05-08,Ford,Fusion,2023,107043.0,15275,Credit,2025-05-08T09:49:00
66907,CarMax,2025-05-08,Honda,CR-V,2022,70528.0,23916,,2025-05-08T19:59:00
44379,AutoNation,2025-05-09,Honda,CR-V,2022,101990.0,14770,,2025-05-09T02:42:00
24752,Penske Automotive,2025-05-09,Honda,CR-V,2017,37323.0,22822,Loan,2025-05-09T17:04:00
56501,AutoNation,2025-05-09,Honda,Civic,2015,97114.0,9516,Credit,2025-05-09T16:27:00
24627,Manheim,2025-05-09,Hyundai,Santa Fe,2018,25442.0,9776,Cash,2025-05-09T21:31:00
45228,Avis Budget Group,2025-05-09,Toyota,Corolla,2022,87944.0,23070,Credit,2025-05-09T23:17:00
49948,Avis Budget Group,2025-05-10,Chevrolet,Equinox,2021,101758.0,9257,Credit,2025-05-10T18:52:00
15641,CarMax,2025-05-10,Hyundai,Santa Fe,2023,74759.0,19124,Loan,2025-05-10T10:04:00
15030,Manheim,2025-05-10,Honda,Civic,2019,26981.0,9368,,2025-05-10T15:14:00
25374,Sonic Automotive,2025-05-10,Ford,Fusion,2023,76473.0,24700,Cash,2025-05-10T06:23:00
71427,Lithia Motors,2025-05-11,Toyota,Corolla,2022,93136.0,21470,,2025-05-11T04:34:00
70761,Avis Budget Group,2025-05-11,Chevrolet,Cruze,2022,54715.0,15145,Loan,2025-05-11T00:30:00
85186,Copart,2025-05-11,Toyota,RAV4,2019,19983.0,10490,Cash,2025-05-11T07:07:00
54391,Sonic Automotive,2025-05-11,Honda,Accord,2018,98369.0,12433,Loan,2025-05-11T06:37:00
65687,Enterprise Holdings,2025-05-11,Chevrolet,Cruze,2017,85956.0,12549,Loan,2025-05-11T07:13:00
45012,CarMax,2025-05-12,Ford,Escape,2020,118814.0,12401,Cash,2025-05-12T16:43:00
92524,Avis Budget Group,2025-05-12,Chevrolet,Malibu,2017,118295.0,11579,Cash,2025-05-12T23:48:00
96314,Penske Automotive,2025-05-12,Toyota,Camry,2017,114272.0,7582,Credit,2025-05-12T14:57:00
11504,AutoNation,2025-05-13,Hyundai,Tucson,2021,11607.0,13471,Cash,2025-05-13T19:20:00
34784,CarMax,2025-05-13,Hyundai,Santa Fe,2023,84273.0,10192,Loan,2025-05-13T14:42:00
11910,Sonic Automotive,2025-05-13,Hyundai,Tucson,2016,63517.0,7085,,2025-05-13T10:48:00
11197,Penske Automotive,2025-05-13,Ford,Focus,2017,35904.0,24449,Credit,2025-05-13T02:49:00
52732,CarMax,2025-05-14,Honda,Civic,2021,18661.0,18470,Cash,2025-05-14T05:27:00
50364,Enterprise Holdings,2025-05-14,Ford,Fusion,2023,67945.0,10729,Loan,2025-05-14T14:37:00
69660,Manheim,2025-05-14,Ford,Focus,2021,34468.0,11135,Credit,2025-05-14T13:51:00
73850,Lithia Motors,2025-05-14,Chevrolet,Equinox,2020,,17369,Credit,2025-05-14T03:04:00
78298,Sonic Automotive,2025-05-14,Ford,Focus,2021,27771.0,12703,Loan,2025-05-14T02:36:00
84195,Manheim,2025-05-14,Toyota,Camry,2021,16347.0,24448,,2025-05-14T08:06:00
74228,Penske Automotive,2025-05-15,Honda,Accord,2016,100973.0,9090,Cash,2025-05-15T04:09:00
14410,Manheim,2025-05-15,Chevrolet,Equinox,2022,93956.0,14672,Loan,2025-05-15T07:33:00
40837,Manheim,2025-05-15,Honda,Civic,2015,66805.0,17548,Cash,2025-05-15T14:24:00
91562,Hertz Global Holdings,2025-05-15,Honda,Accord,2017,32725.0,15611,Cash,2025-05-15T01:55:00
52962,,2025-05-15,Ford,Fusion,2021,69601.0,7846,Loan,2025-05-15T00:23:00
61935,Avis Budget Group,2025-05-16,Ford,Fusion,2017,109275.0,18788,,2025-05-16T12:39:00
68426,Lithia Motors,2025-05-16,Hyundai,Elantra,2015,,22275,,2025-05-16T05:00:00
31559,Penske Automotive,2025-05-16,Ford,Escape,2019,97843.0,23617,,2025-05-16T04:13:00
40599,Hertz Global Holdings,2025-05-17,Honda,Accord,2017,22975.0,11365,Cash,2025-05-17T08:45:00
53240,Manheim,2025-05-17,Honda,CR-V,2015,73763.0,10875,Cash,2025-05-17T13:12:00
71669,,2025-05-17,Ford,Escape,2021,,15445,Credit,2025-05-17T17:32:00
73343,Penske Automotive,2025-05-17,Ford,Escape,2021,88255.0,21665,Credit,2025-05-17T12:36:00
50576,Lithia Motors,2025-05-18,Toyota,Corolla,2020,25091.0,20930,Loan,2025-05-18T19:25:00
72667,Sonic Automotive,2025-05-18,Ford,Focus,2015,99111.0,15394,Loan,2025-05-18T22:51:00
23415,,2025-05-18,Honda,CR-V,2022,29765.0,21267,Cash,2025-05-18T14:24:00
37067,Copart,2025-05-19,Hyundai,Tucson,2015,94664.0,11929,Credit,2025-05-19T02:23:00
97299,Hertz Global Holdings,2025-05-19,Ford,Focus,2021,44739.0,6900,,2025-05-19T15:15:00
16388,Lithia Motors,2025-05-19,Hyundai,Santa Fe,2023,42416.0,16031,Cash,2025-05-19T06:55:00
85414,Lithia Motors,2025-05-19,Chevrolet,Equinox,2023,,10542,Loan,2025-05-19T18:30:00
71015,Penske Automotive,2025-05-19,Ford,Focus,2019,37293.0,22863,,2025-05-19T13:15:00
97357,Hertz Global Holdings,2025-05-19,Ford,Fusion,2020,55149.0,24257,Loan,2025-05-19T19:47:00
93707,Avis Budget Group,2025-05-20,Honda,Civic,2017,112872.0,13989,Loan,2025-05-20T11:08:00
44934,Avis Budget Group,2025-05-20,Ford,Fusion,2019,97081.0,21777,Cash,2025-05-20T14:27:00
99243,Manheim,2025-05-20,Hyundai,Santa Fe,2022,54565.0,5213,Cash,2025-05-20T20:50:00
58475,CarMax,2025-05-20,Toyota,Camry,2017,104480.0,12254,Cash,2025-05-20T09:42:00
43714,,2025-05-20,Hyundai,Tucson,2023,36495.0,8659,Cash,2025-05-20T05:08:00
85231,Lithia Motors,2025-05-20,Hyundai,Elantra,2016,23651.0,15211,Loan,2025-05-20T21:54:00
51942,Lithia Motors,2025-05-21,Honda,Accord,2019,65231.0,12882,Cash,2025-05-21T20:03:00
38196,AutoNation,2025-05-21,Toyota,Camry,2021,,11184,Loan,2025-05-21T01:17:00
28870,,2025-05-21,Chevrolet,Malibu,2018,17173.0,18804,Credit,2025-05-21T01:49:00
70778,Copart,2025-05-21,Ford,Escape,2016,108710.0,14809,Credit,2025-05-21T10:18:00
42524,AutoNation,2025-05-21,Hyundai,Santa Fe,2022,76015.0,18202,Loan,2025-05-21T14:31:00
20774,AutoNation,2025-05-22,Toyota,Corolla,2020,92815.0,12044,Loan,2025-05-22T14:30:00
71561,AutoNation,2025-05-22,Ford,Fusion,2021,22320.0,23290,Credit,2025-05-22T05:43:00
18080,,2025-05-22,Ford,Focus,2020,55143.0,24840,Credit,2025-05-22T22:03:00
85818,Avis Budget Group,2025-05-22,Chevrolet,Cruze,2016,,14211,,2025-05-22T06:56:00
78911,Avis Budget Group,2025-05-22,Chevrolet,Equinox,2020,53117.0,7462,Loan,2025-05-22T15:40:00
56877,Manheim,2025-05-22,Toyota,Corolla,2020,100329.0,24738,Cash,2025-05-22T07:56:00
48699,Copart,2025-05-23,Toyota,Camry,2015,112068.0,16081,Cash,2025-05-23T14:28:00
82661,Hertz Global Holdings,2025-05-23,Ford,Fusion,2023,107167.0,11920,Credit,2025-05-23T20:36:00
90699,Enterprise Holdings,2025-05-23,Ford,Fusion,2016,85860.0,9642,Loan,2025-05-23T20:09:00
86160,CarMax,2025-05-23,Toyota,Camry,2019,68441.0,22931,Loan,2025-05-23T03:36:00
27426,Manheim,2025-05-23,Honda,Civic,2017,,6501,,2025-05-23T21:49:00
32295,Penske Automotive,2025-05-24,Toyota,Corolla,2018,50244.0,20367,Cash,2025-05-24T23:12:00
20638,,2025-05-24,Toyota,Camry,2022,55385.0,19588,Credit,2025-05-24T13:53:00
12278,,2025-05-24,Honda,Civic,2017,42980.0,10673,Credit,2025-05-24T19:58:00
88145,Manheim,2025-05-25,Ford,Escape,2017,,10719,Credit,2025-05-25T01:01:00
44749,Hertz Global Holdings,2025-05-25,Toyota,Camry,2016,82227.0,24034,Cash,2025-05-25T23:09:00
27963,Avis Budget Group,2025-05-25,Chevrolet,Cruze,2016,72379.0,11257,Loan,2025-05-25T10:54:00
42837,Enterprise Holdings,2025-05-25,Toyota,Camry,2016,53213.0,21991,,2025-05-25T13:27:00
92757,Penske Automotive,2025-05-25,Chevrolet,Cruze,2023,18477.0,21543,Loan,2025-05-25T04:14:00
51453,Sonic Automotive,2025-05-25,Toyota,Corolla,2023,51030.0,12036,Credit,2025-05-25T16:16:00
37191,Enterprise Holdings,2025-05-26,Toyota,Camry,2021,34742.0,7827,Credit,2025-05-26T23:10:00
24711,Penske Automotive,2025-05-26,Ford,Escape,2019,14156.0,13820,Cash,2025-05-26T02:53:00
30972,Lithia Motors,2025-05-26,Honda,Accord,2019,24610.0,13641,Credit,2025-05-26T14:59:00
