id,customer,date,car_make,car_model,year,mileage,price,payment_type,last_updated
65461,Sonic Automotive,2025-04-14,Ford,Focus,2017,65309.0,11872,Loan,2025-04-14T16:00:00
81233,,2025-04-14,Ford,Focus,2017,92596.0,10629,Cash,2025-04-14T23:03:00
17045,Copart,2025-04-14,Hyundai,Elantra,2018,116881.0,21902,Credit,2025-04-14T13:45:00
41231,Lithia Motors,2025-04-14,Ford,Fusion,2017,40145.0,13937,Cash,2025-04-14T08:41:00
73940,Enterprise Holdings,2025-04-15,Toyota,Camry,2023,13098.0,12098,Credit,2025-04-15T06:57:00
61907,CarMax,2025-04-15,Chevrolet,Malibu,2022,70125.0,5917,,2025-04-15T02:57:00
42157,,2025-04-15,Chevrolet,Equinox,2023,65120.0,21675,Cash,2025-04-15T00:32:00
91737,Sonic Automotive,2025-04-15,Ford,Fusion,2016,38847.0,8531,Loan,2025-04-15T12:51:00
33638,CarMax,2025-04-15,Hyundai,Elantra,2016,114547.0,10864,Loan,2025-04-15T00:35:00
92367,Enterprise Holdings,2025-04-16,Honda,CR-V,2021,,22164,,2025-04-16T16:53:00
51070,,2025-04-16,Hyundai,Elantra,2016,72372.0,23989,Cash,2025-04-16T06:42:00
59144,,2025-04-16,Toyota,Camry,2023,74712.0,14985,Cash,2025-04-16T20:19:00
23731,Hertz Global Holdings,2025-04-17,Ford,Focus,2019,61258.0,20949,,2025-04-17T14:33:00
85230,Lithia Motors,2025-04-17,Ford,Escape,2017,57957.0,11571,,2025-04-17T05:24:00
97230,,2025-04-17,Chevrolet,Equinox,2021,,19885,Loan,2025-04-17T09:32:00
23908,AutoNation,2025-04-18,Chevrolet,Malibu,2015,59844.0,23218,Cash,2025-04-18T18:39:00
11831,Manheim,2025-04-18,Chevrolet,Equinox,2018,43717.0,21638,Cash,2025-04-18T08:22:00
71070,Sonic Automotive,2025-04-18,Ford,Escape,2022,55920.0,13103,Loan,2025-04-18T19:53:00
66464,Enterprise Holdings,2025-04-18,Ford,Escape,2016,31138.0,22245,Credit,2025-04-18T12:42:00
59657,Lithia Motors,2025-04-19,Toyota,RAV4,2020,35960.0,9318,Cash,2025-04-19T09:13:00
68164,AutoNation,2025-04-19,Toyota,Corolla,2020,115746.0,9242,Credit,2025-04-19T20:21:00
81499,Avis Budget Group,2025-04-19,Chevrolet,Malibu,2021,14317.0,8788,Credit,2025-04-19T11:24:00
72120,Sonic Automotive,2025-04-19,Chevrolet,Cruze,2023,42610.0,11054,Cash,2025-04-19T06:42:00
39935,Manheim,2025-04-19,Chevrolet,Cruze,2018,70256.0,9553,Cash,2025-04-19T18:43:00
58412,,2025-04-20,Hyundai,Santa Fe,2021,91073.0,5926,Cash,2025-04-20T03:44:00
73284,Copart,2025-04-20,Chevrolet,Malibu,2018,58296.0,22556,Cash,2025-04-20T19:31:00
17734,,2025-04-20,Chevrolet,Cruze,2016,100744.0,9779,Credit,2025-04-20T08:10:00
45967,AutoNation,2025-04-21,Toyota,Corolla,2021,103026.0,19150,Cash,2025-04-21T01:08:00
47891,Copart,2025-04-21,Toyota,Camry,2018,94623.0,14080,Loan,2025-04-21T02:32:00
93693,Copart,2025-04-21,Honda,Civic,2022,25213.0,20078,Credit,2025-04-21T14:00:00
69064,Avis Budget Group,2025-04-21,Toyota,RAV4,2022,54564.0,8632,Loan,2025-04-21T06:50:00
39542,Copart,2025-04-21,Toyota,Camry,2020,76696.0,12880,Loan,2025-04-21T07:38:00
99053,CarMax,2025-04-21,Chevrolet,Equinox,2015,,13439,Loan,2025-04-21T11:40:00
27933,Lithia Motors,2025-04-22,Ford,Escape,2019,24598.0,19871,Loan,2025-04-22T01:18:00
21334,CarMax,2025-04-22,Toyota,Camry,2018,77419.0,8556,Credit,2025-04-22T03:03:00
18586,Copart,2025-04-22,Hyundai,Tucson,2018,48451.0,14569,Cash,2025-04-22T02:41:00
10659,Copart,2025-04-22,Hyundai,Elantra,2017,40855.0,23090,Cash,2025-04-22T01:08:00
18439,Enterprise Holdings,2025-04-22,Hyundai,Santa Fe,2018,,17935,Cash,2025-04-22T02:50:00
94514,Penske Automotive,2025-04-22,Honda,Civic,2017,118300.0,17118,Credit,2025-04-22T07:39:00
21923,AutoNation,2025-04-23,Ford,Fusion,2015,57270.0,7042,Credit,2025-04-23T01:30:00
74101,CarMax,2025-04-23,Honda,CR-V,2016,65459.0,20741,Loan,2025-04-23T17:14:00
73790,Avis Budget Group,2025-04-23,Chevrolet,Cruze,2018,10676.0,15061,Cash,2025-04-23T04:12:00
88340,Hertz Global Holdings,2025-04-23,Honda,Accord,2020,41728.0,16074,Cash,2025-04-23T14:59:00
77793,Enterprise Holdings,2025-04-23,Honda,Accord,2020,50096.0,24335,Loan,2025-04-23T13:59:00
64068,Lithia Motors,2025-04-23,Hyundai,Tucson,2022,12730.0,22206,Credit,2025-04-23T10:39:00
58308,AutoNation,2025-04-24,Hyundai,Tucson,2022,62855.0,11079,Cash,2025-04-24T13:32:00
41291,Copart,2025-04-24,Toyota,Corolla,2021,103203.0,20230,Loan,2025-04-24T16:13:00
66232,AutoNation,2025-04-24,Chevrolet,Malibu,2019,37497.0,16063,Cash,2025-04-24T23:57:00
81542,Penske Automotive,2025-04-24,Ford,Fusion,2019,30994.0,14467,Credit,2025-04-24T20:21:00
45047,Lithia Motors,2025-04-25,Ford,Focus,2022,95965.0,24259,Credit,2025-04-25T14:05:00
22210,Avis Budget Group,2025-04-25,Hyundai,Santa Fe,2019,35900.0,12296,Cash,2025-04-25T07:19:00
18139,Copart,2025-04-25,Toyota,RAV4,2023,101354.0,16013,Loan,2025-04-25T10:32:00
71223,Enterprise Holdings,2025-04-25,Toyota,Camry,2023,60703.0,7586,Loan,2025-04-25T01:05:00
19160,Hertz Global Holdings,2025-04-25,Ford,Fusion,2016,52160.0,9115,Loan,2025-04-25T13:12:00
78524,Copart,2025-04-25,Ford,Escape,2015,45649.0,7683,Loan,2025-04-25T04:35:00
35443,,2025-04-26,Toyota,RAV4,2019,72267.0,8357,Credit,2025-04-26T04:59:00
67662,Enterprise Holdings,2025-04-26,Honda,Accord,2020,30027.0,23279,Loan,2025-04-26T16:46:00
75414,Avis Budget Group,2025-04-26,Ford,Escape,2022,104237.0,8875,Cash,2025-04-26T10:35:00
51655,Copart,2025-04-26,Chevrolet,Malibu,2023,,5808,Credit,2025-04-26T03:47:00
81172,Avis Budget Group,2025-04-27,Honda,Accord,2023,82797.0,24424,Loan,2025-04-27T03:56:00
67987,CarMax,2025-04-27,Chevrolet,Malibu,2018,71241.0,14675,Cash,2025-04-27T15:48:00
96824,Lithia Motors,2025-04-27,Toyota,Camry,2016,84950.0,5350,Loan,2025-04-27T14:54:00
41507,Avis Budget Group,2025-04-27,Ford,Escape,2021,41712.0,20617,Loan,2025-04-27T01:50:00
71614,Lithia Motors,2025-04-27,Honda,Civic,2020,10426.0,16087,Loan,2025-04-27T16:47:00
44589,Enterprise Holdings,2025-04-28,Hyundai,Elantra,2019,68220.0,20218,Loan,2025-04-28T13:42:00
32325,Manheim,2025-04-28,Honda,Civic,2015,80575.0,8772,Cash,2025-04-28T23:35:00
53828,CarMax,2025-04-28,Hyundai,Santa Fe,2018,,6269,,2025-04-28T11:10:00
61621,CarMax,2025-04-28,Honda,Accord,2015,51194.0,14917,,2025-04-28T13:01:00
30832,,2025-04-29,Chevrolet,Equinox,2022,70828.0,19182,Loan,2025-04-29T17:57:00
91523,Hertz Global Holdings,2025-04-29,Chevrolet,Malibu,2021,111027.0,19671,Loan,2025-04-29T00:57:00
21873,Penske Automotive,2025-04-29,Toyota,RAV4,2022,56276.0,23211,Credit,2025-04-29T22:37:00
32166,CarMax,2025-04-29,Ford,Fusion,2016,102699.0,10314,Loan,2025-04-29T14:37:00
43950,Sonic Automotive,2025-04-29,Hyundai,Elantra,2020,91699.0,8604,Loan,2025-04-29T19:31:00
15225,AutoNation,2025-04-29,Ford,Escape,2016,88198.0,22000,Cash,2025-04-29T07:59:00
79954,Copart,2025-04-30,Toyota,Camry,2020,112704.0,15777,Loan,2025-04-30T01:44:00
75085,Manheim,2025-04-30,Hyundai,Elantra,2015,117216.0,7159,Credit,2025-04-30T22:09:00
57214,Hertz Global Holdings,2025-04-30,Toyota,Corolla,2015,111632.0,7598,Cash,2025-04-30T02:20:00
43760,CarMax,2025-04-30,Honda,CR-V,2020,99080.0,21561,Cash,2025-04-30T16:47:00
58813,Hertz Global Holdings,2025-04-30,Hyundai,Santa Fe,2020,102505.0,13176,Cash,2025-04-30T02:59:00
42927,Enterprise Holdings,2025-05-01,Hyundai,Santa Fe,2015,99682.0,8742,Loan,2025-05-01T06:16:00
63113,AutoNation,2025-05-01,Honda,CR-V,2020,43849.0,15840,Cash,2025-05-01T11:51:00
19981,AutoNation,2025-05-01,Ford,Escape,2017,20251.0,24617,Loan,2025-05-01T12:37:00
12786,Penske Automotive,2025-05-01,Honda,Civic,2019,100623.0,16263,Credit,2025-05-01T14:11:00
76745,Sonic Automotive,2025-05-01,Toyota,Corolla,2018,68534.0,11601,Credit,2025-05-01T05:02:00
87246,Hertz Global Holdings,2025-05-02,Chevrolet,Cruze,2017,51847.0,9881,Credit,2025-05-02T23:03:00
86160,,2025-05-02,Toyota,RAV4,2018,119179.0,12236,Credit,2025-05-02T09:01:00
21086,Hertz Global Holdings,2025-05-02,Chevrolet,Equinox,2019,24808.0,5827,Credit,2025-05-02T22:43:00
69120,Copart,2025-05-03,Chevrolet,Equinox,2020,61893.0,23543,Cash,2025-05-03T01:40:00
43101,Penske Automotive,2025-05-03,Hyundai,Santa Fe,2015,63925.0,22333,Loan,2025-05-03T22:13:00
30657,Manheim,2025-05-03,Ford,Fusion,2020,105044.0,18587,Credit,2025-05-03T10:13:00
84497,Enterprise Holdings,2025-05-03,Chevrolet,Malibu,2022,52685.0,7968,Cash,2025-05-03T05:44:00
32941,,2025-05-04,Hyundai,Elantra,2020,,21377,,2025-05-04T18:15:00
48588,CarMax,2025-05-04,Chevrolet,Malibu,2020,24635.0,12599,Credit,2025-05-04T16:10:00
42136,Manheim,2025-05-04,Toyota,Camry,2019,43133.0,18182,Cash,2025-05-04T15:59:00
25854,CarMax,2025-05-04,Honda,Accord,2021,25144.0,10463,Credit,2025-05-04T23:01:00
86164,,2025-05-05,Chevrolet,Equinox,2023,58357.0,21072,Cash,2025-05-05T19:26:00
84428,Enterprise Holdings,2025-05-05,Hyundai,Tucson,2017,15995.0,11162,Loan,2025-05-05T00:25:00
16433,AutoNation,2025-05-05,Toyota,Corolla,2020,11968.0,16962,Cash,2025-05-05T07:07:00
91642,CarMax,2025-05-05,Ford,Escape,2015,111437.0,11122,Cash,2025-05-05T22:28:00
58273,Penske Automotive,2025-05-05,Honda,Civic,2022,29712.0,21080,Cash,2025-05-05T18:43:00
68967,CarMax,2025-05-05,Chevrolet,Equinox,2017,15553.0,11507,Cash,2025-05-05T07:12:00
47785,Penske Automotive,2025-05-06,Chevrolet,Malibu,2015,,9183,Loan,2025-05-06T05:02:00
80463,Avis Budget Group,2025-05-06,Hyundai,Tucson,2016,99508.0,11289,Credit,2025-05-06T17:28:00
54749,AutoNation,2025-05-06,Chevrolet,Equinox,2018,34214.0,14217,Credit,2025-05-06T12:45:00
85649,Enterprise Holdings,2025-05-06,Ford,Focus,2016,114719.0,20570,Cash,2025-05-06T13:33:00
82243,Sonic Automotive,2025-05-06,Honda,Civic,2015,,9351,Loan,2025-05-06T11:15:00
45839,AutoNation,2025-05-07,Honda,Civic,2018,90956.0,15017,Cash,2025-05-07T11:32:00
69208,Penske Automotive,2025-05-07,Ford,Escape,2017,,18698,Credit,2025-05-07T22:16:00
72790,Lithia Motors,2025-05-07,Ford,Fusion,2022,108753.0,16818,,2025-05-07T05:22:00
32518,Penske Automotive,2025-05-07,Chevrolet,Cruze,2018,,9004,Cash,2025-05-07T00:15:00
31792,Hertz Global Holdings,2025-05-08,Chevrolet,Malibu,2018,88492.0,11199,Credit,2025-05-08T18:49:00
81831,Lithia Motors,2025-05-08,Hyundai,Elantra,2022,105927.0,8653,Cash,2025-05-08T12:58:00
47320,Penske Automotive,2025-05-08,Chevrolet,Equinox,2023,,8607,Loan,2025-05-08T04:13:00
99035,Hertz Global Holdings,2025-05-08,Ford,Focus,2017,42000.0,8426,Cash,2025-05-08T04:58:00
85365,Penske Automotive,2025-05-08,Toyota,Corolla,2023,42197.0,17415,Cash,2025-05-08T18:22:00
76086,,2025-05-08,Hyundai,Elantra,2023,84937.0,12142,Loan,2025-05-08T13:44:00
61824,Penske Automotive,2025-05-09,Ford,Fusion,2017,41076.0,19080,Credit,2025-05-09T14:11:00
33769,CarMax,2025-05-09,Chevrolet,Equinox,2021,20694.0,11520,Credit,2025-05-09T14:16:00
13615,AutoNation,2025-05-09,Ford,Focus,2018,82613.0,22773,Cash,2025-05-09T21:22:00
88160,Lithia Motors,2025-05-09,Toyota,Corolla,2020,60810.0,16227,Loan,2025-05-09T18:55:00
93108,Lithia Motors,2025-05-10,Hyundai,Elantra,2018,,19180,Cash,2025-05-10T10:46:00
24882,Manheim,2025-05-10,Ford,Focus,2015,112491.0,9855,Credit,2025-05-10T13:05:00
31997,Hertz Global Holdings,2025-05-10,Ford,Fusion,2020,26374.0,8048,Credit,2025-05-10T00:01:00
54669,AutoNation,2025-05-10,Honda,Accord,2015,107155.0,14772,Loan,2025-05-10T17:31:00
81482,Avis Budget Group,2025-05-10,Honda,CR-V,2021,53019.0,9827,Cash,2025-05-10T01:28:00
66604,CarMax,2025-05-10,Ford,Focus,2022,57894.0,19868,Loan,2025-05-10T23:14:00
22405,CarMax,2025-05-11,Ford,Fusion,2022,102184.0,5729,Credit,2025-05-11T00:22:00
15129,Lithia Motors,2025-05-11,Toyota,RAV4,2017,100357.0,22353,Credit,2025-05-11T10:31:00
66111,,2025-05-11,Honda,CR-V,2015,41482.0,22208,Cash,2025-05-11T23:01:00
87681,Lithia Motors,2025-05-11,Chevrolet,Cruze,2019,70521.0,9781,Cash,2025-05-11T02:10:00
62859,Manheim,2025-05-12,Ford,Escape,2018,51742.0,12457,Loan,2025-05-12T19:03:00
40615,Hertz Global Holdings,2025-05-12,Honda,CR-V,2015,92535.0,10691,Cash,2025-05-12T16:21:00
88520,AutoNation,2025-05-12,Toyota,Camry,2022,79350.0,22026,Credit,2025-05-12T11:52:00
13951,Manheim,2025-05-12,Toyota,Corolla,2019,106040.0,24794,Cash,2025-05-12T00:18:00
62977,,2025-05-12,Chevrolet,Cruze,2021,36439.0,17733,Cash,2025-05-12T18:31:00
91854,Enterprise Holdings,2025-05-13,Honda,CR-V,2018,117774.0,12101,Credit,2025-05-13T05:45:00
36349,Sonic Automotive,2025-05-13,Toyota,Corolla,2023,99893.0,14739,Credit,2025-05-13T16:08:00
46405,Enterprise Holdings,2025-05-13,Chevrolet,Cruze,2023,60292.0,8425,Cash,2025-05-13T21:10:00
87429,Enterprise Holdings,2025-05-13,Hyundai,Tucson,2016,88575.0,11823,Loan,2025-05-13T09:14:00
79530,Penske Automotive,2025-05-13,Honda,Civic,2015,37842.0,14661,Cash,2025-05-13T02:55:00
34716,Copart,2025-05-13,Toyota,RAV4,2017,16125.0,24619,Cash,2025-05-13T04:24:00
62211,Copart,2025-05-14,Toyota,Camry,2017,119288.0,6454,,2025-05-14T18:09:00
46437,Hertz Global Holdings,2025-05-14,Ford,Escape,2015,63512.0,24312,Cash,2025-05-14T14:48:00
49396,Copart,2025-05-14,Honda,Civic,2017,36711.0,21584,Credit,2025-05-14T06:11:00
98595,Enterprise Holdings,2025-05-15,Honda,CR-V,2019,93990.0,19305,Loan,2025-05-15T10:31:00
10263,Hertz Global Holdings,2025-05-15,Ford,Escape,2015,68510.0,12389,,2025-05-15T03:10:00
42229,CarMax,2025-05-15,Ford,Fusion,2023,53362.0,9408,,2025-05-15T20:09:00
52477,Avis Budget Group,2025-05-15,Chevrolet,Equinox,2020,91868.0,19019,Loan,2025-05-15T03:53:00
14989,Copart,2025-05-15,Honda,CR-V,2017,100581.0,5990,Credit,2025-05-15T06:06:00
73441,CarMax,2025-05-15,Hyundai,Tucson,2020,75057.0,7523,Loan,2025-05-15T23:40:00
50377,Enterprise Holdings,2025-05-16,Toyota,Camry,2020,61120.0,8086,Cash,2025-05-16T23:17:00
59387,Manheim,2025-05-16,Honda,CR-V,2019,70344.0,6340,Loan,2025-05-16T18:46:00
82691,Avis Budget Group,2025-05-16,Honda,CR-V,2023,58868.0,12713,Loan,2025-05-16T16:21:00
42260,Sonic Automotive,2025-05-16,Hyundai,Tucson,2016,59320.0,20775,Cash,2025-05-16T22:40:00
88171,Hertz Global Holdings,2025-05-16,Chevrolet,Equinox,2017,35695.0,12266,Loan,2025-05-16T17:01:00
26768,Avis Budget Group,2025-05-16,Chevrolet,Equinox,2019,97520.0,19276,Credit,2025-05-16T13:22:00
39925,Penske Automotive,2025-05-17,Toyota,Camry,2015,103659.0,12994,Credit,2025-05-17T18:08:00
50290,AutoNation,2025-05-17,Hyundai,Santa Fe,2019,44974.0,14523,Credit,2025-05-17T00:55:00
31914,Penske Automotive,2025-05-17,Ford,Focus,2021,17579.0,18598,Cash,2025-05-17T01:04:00
63332,Hertz Global Holdings,2025-05-17,Hyundai,Santa Fe,2016,,10762,Credit,2025-05-17T02:59:00
99378,Penske Automotive,2025-05-17,Ford,Fusion,2019,69133.0,8174,Credit,2025-05-17T06:57:00
70406,AutoNation,2025-05-18,Chevrolet,Equinox,2019,55746.0,15463,Loan,2025-05-18T01:48:00
45163,AutoNation,2025-05-18,Chevrolet,Equinox,2023,107583.0,9293,Cash,2025-05-18T14:26:00
12834,Copart,2025-05-18,Honda,Civic,2015,82192.0,8515,Cash,2025-05-18T06:46:00
50847,Copart,2025-05-19,Hyundai,Tucson,2020,93835.0,23875,Loan,2025-05-19T15:06:00
49652,Manheim,2025-05-19,Honda,CR-V,2017,29212.0,13964,Loan,2025-05-19T05:21:00
61373,Enterprise Holdings,2025-05-19,Toyota,Corolla,2022,38881.0,13705,Credit,2025-05-19T08:54:00
56035,Sonic Automotive,2025-05-19,Ford,Fusion,2015,87127.0,7731,Cash,2025-05-19T08:52:00
36355,AutoNation,2025-05-19,Honda,Accord,2021,60136.0,24723,Credit,2025-05-19T08:21:00
42932,Manheim,2025-05-20,Ford,Escape,2018,107330.0,20744,Cash,2025-05-20T02:37:00
32533,Copart,2025-05-20,Honda,CR-V,2020,101089.0,10031,Loan,2025-05-20T00:51:00
81692,,2025-05-20,Ford,Fusion,2016,112372.0,21214,Loan,2025-05-20T10:21:00
12178,Manheim,2025-05-21,Chevrolet,Malibu,2016,80050.0,24422,Credit,2025-05-21T19:51:00
74153,Copart,2025-05-21,Ford,Escape,2015,40205.0,8656,Credit,2025-05-21T02:07:00
38136,Copart,2025-05-21,Chevrolet,Equinox,2019,17970.0,15551,Loan,2025-05-21T03:53:00
71726,Hertz Global Holdings,2025-05-21,Ford,Fusion,2023,87259.0,24457,Credit,2025-05-21T16:33:00
91139,Copart,2025-05-22,Ford,Escape,2015,38974.0,13354,Loan,2025-05-22T04:50:00
14038,Sonic Automotive,2025-05-22,Ford,Escape,2016,49882.0,23156,Cash,2025-05-22T11:28:00
44248,Penske Automotive,2025-05-22,Hyundai,Tucson,2017,52365.0,10357,Cash,2025-05-22T09:18:00
38399,,2025-05-23,Chevrolet,Cruze,2022,98220.0,18130,Credit,2025-05-23T10:27:00
56420,CarMax,2025-05-23,Chevrolet,Cruze,2019,50888.0,24365,Cash,2025-05-23T03:15:00
49123,Sonic Automotive,2025-05-23,Toyota,Corolla,2023,43480.0,6475,Credit,2025-05-23T15:48:00
58531,Manheim,2025-05-23,Ford,Focus,2019,116803.0,5337,Loan,2025-05-23T18:53:00
71555,AutoNation,2025-05-23,Honda,Accord,2022,45136.0,6461,Credit,2025-05-23T21:23:00
62202,Penske Automotive,2025-05-23,Chevrolet,Cruze,2015,26470.0,22728,Credit,2025-05-23T04:03:00
60664,Enterprise Holdings,2025-05-24,Ford,Focus,2023,,10342,Loan,2025-05-24T11:05:00
75540,Avis Budget Group,2025-05-24,Honda,Civic,2016,,18548,,2025-05-24T18:56:00
20355,Enterprise Holdings,2025-05-24,Honda,CR-V,2015,119258.0,16643,Loan,2025-05-24T10:55:00
50329,Enterprise Holdings,2025-05-24,Toyota,Corolla,2015,94103.0,19524,Loan,2025-05-24T19:20:00
78701,,2025-05-24,Honda,Accord,2019,111866.0,13360,Cash,2025-05-24T20:31:00
78753,AutoNation,2025-05-25,Honda,Civic,2019,66243.0,13866,,2025-05-25T08:41:00
75929,AutoNation,2025-05-25,Honda,Accord,2018,12901.0,11034,Loan,2025-05-25T00:42:00
24546,Manheim,2025-05-25,Hyundai,Elantra,2023,,6236,Loan,2025-05-25T19:47:00
59148,Penske Automotive,2025-05-25,Chevrolet,Cruze,2023,11655.0,20988,Loan,2025-05-25T07:08:00
92433,Lithia Motors,2025-05-25,Ford,Focus,2018,23329.0,13043,Loan,2025-05-25T20:28:00
18659,Copart,2025-05-26,Chevrolet,Equinox,2023,67432.0,8741,Cash,2025-05-26T06:17:00
24193,,2025-05-26,Ford,Focus,2023,16441.0,14141,Loan,2025-05-26T08:01:00
27294,Lithia Motors,2025-05-26,Toyota,RAV4,2019,15958.0,20611,Credit,2025-05-26T14:45:00
61397,Avis Budget Group,2025-05-27,Chevrolet,Malibu,2023,14069.0,20202,Loan,2025-05-27T10:19:00
46968,Manheim,2025-05-27,Hyundai,Santa Fe,2022,,10632,Loan,2025-05-27T11:51:00
57263,Penske Automotive,2025-05-27,Hyundai,Elantra,2019,15736.0,9270,Credit,2025-05-27T04:54:00
