id,customer,date,car_make,car_model,year,mileage,price,payment_type,last_updated
58920,Penske Automotive,2025-04-11,Toyota,RAV4,2018,99572,6417,Loan,2025-04-11 10:13:00
73563,CarMax,2025-04-11,Hyundai,Santa Fe,2016,41665,16057,Cash,2025-04-11 12:44:00
91168,AutoNation,2025-04-12,Chevrolet,Cruze,2019,28712,6987,Cash,2025-04-12 12:47:00
66061,Penske Automotive,2025-04-12,Toyota,Corolla,2019,97119,13415,Cash,2025-04-12 10:49:00
44637,Copart,2025-04-12,Ford,Escape,2015,80392,12717,Loan,2025-04-12 05:36:00
25170,Penske Automotive,2025-04-13,Ford,Focus,2021,16977,18576,Loan,2025-04-13 06:46:00
58109,AutoNation,2025-04-13,Ford,Escape,2020,83447,15601,Cash,2025-04-13 05:28:00
59974,CarMax,2025-04-13,Honda,CR-V,2022,89305,14060,Loan,2025-04-13 01:27:00
56082,Sonic Automotive,2025-04-13,Ford,Fusion,2015,90590,19251,Credit,2025-04-13 07:47:00
85921,Lithia Motors,2025-04-14,Hyundai,Tucson,2020,43508,6195,Loan,2025-04-14 12:18:00
61663,Enterprise Holdings,2025-04-14,Ford,Escape,2021,64235,23268,Credit,2025-04-14 05:17:00
42465,CarMax,2025-04-14,Ford,Fusion,2017,21210,14773,Cash,2025-04-14 22:15:00
59372,CarMax,2025-04-15,Honda,CR-V,2016,26724,16555,Credit,2025-04-15 10:03:00
13665,Sonic Automotive,2025-04-15,Toyota,RAV4,2022,31744,5312,Credit,2025-04-15 23:42:00
30881,AutoNation,2025-04-15,Chevrolet,Cruze,2017,69302,12109,Loan,2025-04-15 14:58:00
28995,Lithia Motors,2025-04-16,Ford,Focus,2021,59627,7518,Credit,2025-04-16 12:17:00
28099,Copart,2025-04-16,Ford,Fusion,2023,77878,22063,Cash,2025-04-16 08:59:00
46521,Hertz Global Holdings,2025-04-16,Ford,Fusion,2022,117207,14292,Loan,2025-04-16 08:40:00
79449,Sonic Automotive,2025-04-16,Honda,Civic,2021,93896,14037,Loan,2025-04-16 04:49:00
14185,AutoNation,2025-04-16,Hyundai,Santa Fe,2019,62306,16934,Loan,2025-04-16 06:50:00
42765,Lithia Motors,2025-04-16,Hyundai,Tucson,2019,50581,23233,Cash,2025-04-16 22:40:00
95342,Sonic Automotive,2025-04-17,Honda,Civic,2017,22901,10859,Cash,2025-04-17 01:33:00
53004,Sonic Automotive,2025-04-17,Ford,Escape,2022,74226,23713,Cash,2025-04-17 10:34:00
49905,Penske Automotive,2025-04-17,Honda,Civic,2015,24002,11575,Loan,2025-04-17 23:54:00
54845,Copart,2025-04-18,Chevrolet,Equinox,2023,29824,21789,Loan,2025-04-18 07:02:00
68577,Hertz Global Holdings,2025-04-18,Honda,CR-V,2015,60451,10955,Loan,2025-04-18 07:15:00
81867,CarMax,2025-04-18,Hyundai,Santa Fe,2019,95609,14186,Cash,2025-04-18 23:30:00
98307,Enterprise Holdings,2025-04-19,Honda,Civic,2022,14014,14438,Cash,2025-04-19 02:29:00
55505,Copart,2025-04-19,Hyundai,Santa Fe,2016,33389,22273,Cash,2025-04-19 21:38:00
12907,Enterprise Holdings,2025-04-19,Hyundai,Elantra,2020,106952,14194,Cash,2025-04-19 12:40:00
18588,Penske Automotive,2025-04-19,Hyundai,Santa Fe,2017,83239,7507,Loan,2025-04-19 23:07:00
49006,Lithia Motors,2025-04-20,Toyota,RAV4,2021,93632,16272,Loan,2025-04-20 00:56:00
38621,CarMax,2025-04-20,Honda,Accord,2018,80229,10374,Cash,2025-04-20 11:06:00
49328,AutoNation,2025-04-20,Honda,Civic,2023,109249,17725,Cash,2025-04-20 09:13:00
13430,Lithia Motors,2025-04-20,Honda,Accord,2016,66513,24193,Cash,2025-04-20 03:22:00
85171,Sonic Automotive,2025-04-20,Toyota,RAV4,2018,77493,23475,Cash,2025-04-20 06:31:00
29028,Penske Automotive,2025-04-20,Chevrolet,Cruze,2020,76406,9328,Credit,2025-04-20 17:15:00
46425,Sonic Automotive,2025-04-21,Honda,Civic,2018,17326,10482,Cash,2025-04-21 07:13:00
19893,Lithia Motors,2025-04-21,Chevrolet,Equinox,2020,14532,14172,Credit,2025-04-21 01:48:00
28699,Penske Automotive,2025-04-21,Ford,Fusion,2017,98981,22094,Cash,2025-04-21 23:36:00
17534,AutoNation,2025-04-21,Chevrolet,Cruze,2015,115453,5713,Cash,2025-04-21 00:26:00
48519,CarMax,2025-04-22,Chevrolet,Malibu,2018,61770,22330,Cash,2025-04-22 13:01:00
77776,Sonic Automotive,2025-04-22,Honda,CR-V,2016,13136,17738,Loan,2025-04-22 15:11:00
54537,Lithia Motors,2025-04-22,Ford,Fusion,2021,84387,19513,Loan,2025-04-22 19:14:00
90821,Avis Budget Group,2025-04-23,Ford,Focus,2022,20337,10249,Loan,2025-04-23 12:03:00
90086,AutoNation,2025-04-23,Toyota,RAV4,2023,112902,7970,Loan,2025-04-23 14:23:00
28553,Manheim,2025-04-23,Toyota,RAV4,2019,66803,14848,Credit,2025-04-23 00:20:00
90230,Sonic Automotive,2025-04-23,Chevrolet,Equinox,2017,34482,24106,Loan,2025-04-23 23:13:00
76334,Lithia Motors,2025-04-23,Ford,Focus,2019,40917,9581,Loan,2025-04-23 19:22:00
44313,Manheim,2025-04-24,Hyundai,Elantra,2019,67220,16598,Loan,2025-04-24 17:31:00
76991,Hertz Global Holdings,2025-04-24,Toyota,Corolla,2017,74971,8440,Credit,2025-04-24 05:52:00
56617,Manheim,2025-04-24,Honda,Accord,2018,118892,24006,Cash,2025-04-24 17:17:00
17041,Enterprise Holdings,2025-04-25,Honda,Accord,2016,22417,19083,Cash,2025-04-25 03:28:00
82725,Penske Automotive,2025-04-25,Honda,Accord,2018,88062,14319,Cash,2025-04-25 21:43:00
26465,Avis Budget Group,2025-04-25,Toyota,Corolla,2016,82332,23333,Credit,2025-04-25 10:50:00
20687,Hertz Global Holdings,2025-04-25,Chevrolet,Equinox,2023,33119,10800,Loan,2025-04-25 18:09:00
74975,Penske Automotive,2025-04-26,Hyundai,Tucson,2015,18817,10399,Cash,2025-04-26 20:29:00
79345,Enterprise Holdings,2025-04-26,Honda,CR-V,2023,111817,11176,Cash,2025-04-26 03:00:00
92227,Penske Automotive,2025-04-26,Toyota,RAV4,2017,49179,19119,Loan,2025-04-26 00:03:00
21187,Lithia Motors,2025-04-26,Hyundai,Tucson,2022,40432,24467,Loan,2025-04-26 01:38:00
20795,Lithia Motors,2025-04-27,Chevrolet,Malibu,2021,31732,19297,Loan,2025-04-27 07:20:00
35661,Manheim,2025-04-27,Toyota,Camry,2019,81022,7610,Cash,2025-04-27 04:49:00
65987,Enterprise Holdings,2025-04-27,Toyota,RAV4,2021,32560,20966,Loan,2025-04-27 14:33:00
46350,AutoNation,2025-04-28,Honda,CR-V,2019,10776,5048,Loan,2025-04-28 07:28:00
89497,Enterprise Holdings,2025-04-28,Honda,Accord,2022,23314,20085,Loan,2025-04-28 21:36:00
21719,Hertz Global Holdings,2025-04-28,Honda,Accord,2017,81813,13026,Loan,2025-04-28 23:56:00
45419,Hertz Global Holdings,2025-04-28,Honda,Accord,2019,90684,16363,Credit,2025-04-28 14:08:00
70279,Hertz Global Holdings,2025-04-28,Ford,Focus,2022,36212,12579,Loan,2025-04-28 13:30:00
60980,Hertz Global Holdings,2025-04-29,Honda,Civic,2021,36876,7156,Credit,2025-04-29 22:39:00
99888,Avis Budget Group,2025-04-29,Hyundai,Elantra,2016,25450,18103,Cash,2025-04-29 22:58:00
26857,Penske Automotive,2025-04-29,Ford,Escape,2020,41800,14321,Credit,2025-04-29 06:14:00
30277,CarMax,2025-04-30,Hyundai,Elantra,2022,66430,7091,Loan,2025-04-30 14:09:00
99137,Manheim,2025-04-30,Hyundai,Tucson,2019,78845,13899,Loan,2025-04-30 14:58:00
30758,Penske Automotive,2025-04-30,Hyundai,Elantra,2019,118469,15594,Cash,2025-04-30 03:09:00
24970,CarMax,2025-04-30,Chevrolet,Malibu,2021,34120,17040,Credit,2025-04-30 21:38:00
22444,CarMax,2025-04-30,Hyundai,Tucson,2020,37989,22801,Cash,2025-04-30 10:30:00
27395,CarMax,2025-04-30,Chevrolet,Equinox,2017,101406,9690,Credit,2025-04-30 07:52:00
72876,Copart,2025-05-01,Chevrolet,Equinox,2022,113269,10791,Loan,2025-05-01 11:07:00
27416,Lithia Motors,2025-05-01,Chevrolet,Equinox,2021,35244,9779,Cash,2025-05-01 23:40:00
65092,CarMax,2025-05-01,Ford,Escape,2020,41149,9004,Credit,2025-05-01 02:52:00
79294,Manheim,2025-05-01,Hyundai,Elantra,2017,58249,18316,Cash,2025-05-01 01:13:00
45755,Enterprise Holdings,2025-05-02,Hyundai,Santa Fe,2019,27434,24485,Cash,2025-05-02 15:25:00
32772,Sonic Automotive,2025-05-02,Honda,Civic,2018,41865,13826,Loan,2025-05-02 10:13:00
51666,Hertz Global Holdings,2025-05-02,Ford,Fusion,2016,40283,6444,Cash,2025-05-02 04:41:00
46232,Sonic Automotive,2025-05-02,Honda,Civic,2022,50122,13160,Credit,2025-05-02 01:26:00
62065,CarMax,2025-05-02,Honda,CR-V,2015,25147,16787,Loan,2025-05-02 21:06:00
70845,Enterprise Holdings,2025-05-03,Ford,Fusion,2020,42250,14255,Credit,2025-05-03 20:04:00
19359,CarMax,2025-05-03,Chevrolet,Cruze,2020,67571,23864,Cash,2025-05-03 20:27:00
52253,Hertz Global Holdings,2025-05-03,Hyundai,Elantra,2016,77170,5110,Cash,2025-05-03 10:36:00
14803,Copart,2025-05-03,Chevrolet,Equinox,2018,118771,19794,Credit,2025-05-03 15:32:00
13676,Manheim,2025-05-04,Hyundai,Santa Fe,2018,67799,18298,Credit,2025-05-04 09:17:00
41943,CarMax,2025-05-04,Ford,Focus,2023,21816,5052,Cash,2025-05-04 08:00:00
29349,AutoNation,2025-05-04,Ford,Focus,2023,32932,21003,Credit,2025-05-04 20:26:00
42650,Enterprise Holdings,2025-05-04,Hyundai,Tucson,2018,75331,20731,Loan,2025-05-04 17:52:00
75906,CarMax,2025-05-04,Toyota,Corolla,2017,89549,11802,Cash,2025-05-04 15:21:00
14248,Enterprise Holdings,2025-05-04,Ford,Fusion,2015,65573,17002,Cash,2025-05-04 18:23:00
57101,CarMax,2025-05-05,Chevrolet,Malibu,2015,96370,12513,Cash,2025-05-05 00:13:00
92676,Enterprise Holdings,2025-05-05,Toyota,Corolla,2016,83993,7393,Cash,2025-05-05 07:37:00
83638,Manheim,2025-05-05,Ford,Focus,2023,91217,5631,Loan,2025-05-05 05:58:00
96095,Lithia Motors,2025-05-05,Chevrolet,Malibu,2020,115555,9309,Loan,2025-05-05 20:45:00
57553,Sonic Automotive,2025-05-05,Chevrolet,Cruze,2015,75269,16008,Credit,2025-05-05 00:58:00
34763,Avis Budget Group,2025-05-06,Hyundai,Santa Fe,2017,54103,6776,Credit,2025-05-06 00:14:00
16419,Manheim,2025-05-06,Ford,Focus,2023,77492,14928,Loan,2025-05-06 09:10:00
26892,Manheim,2025-05-06,Toyota,Camry,2016,107620,13444,Loan,2025-05-06 19:58:00
92812,Penske Automotive,2025-05-07,Ford,Focus,2015,26008,9512,Loan,2025-05-07 06:04:00
39196,Enterprise Holdings,2025-05-07,Chevrolet,Cruze,2015,93927,6165,Loan,2025-05-07 10:31:00
23899,Avis Budget Group,2025-05-07,Ford,Focus,2018,88431,9848,Cash,2025-05-07 18:59:00
52062,Penske Automotive,2025-05-07,Hyundai,Tucson,2021,70372,15489,Credit,2025-05-07 19:51:00
75175,Lithia Motors,2025-05-07,Hyundai,Elantra,2023,62646,19155,Loan,2025-05-07 14:07:00
81335,AutoNation,2025-05-08,Honda,CR-V,2017,50975,24929,Loan,2025-05-08 17:51:00
83557,Manheim,2025-05-08,Chevrolet,Cruze,2019,61120,8052,Cash,2025-05-08 13:38:00
86998,Hertz Global Holdings,2025-05-08,Chevrolet,Malibu,2019,99265,24074,Credit,2025-05-08 02:05:00
82123,Penske Automotive,2025-05-08,Hyundai,Santa Fe,2020,49450,9560,Loan,2025-05-08 03:57:00
49425,Copart,2025-05-09,Chevrolet,Malibu,2017,67649,7864,Cash,2025-05-09 23:43:00
83472,Avis Budget Group,2025-05-09,Ford,Escape,2015,29098,23876,Cash,2025-05-09 15:31:00
49355,Lithia Motors,2025-05-09,Honda,Civic,2022,98720,22305,Cash,2025-05-09 22:09:00
30504,Manheim,2025-05-09,Chevrolet,Cruze,2019,81965,12294,Cash,2025-05-09 09:20:00
87273,AutoNation,2025-05-09,Toyota,RAV4,2021,31385,20380,Cash,2025-05-09 16:51:00
40855,CarMax,2025-05-09,Honda,Accord,2016,103179,20049,Loan,2025-05-09 04:05:00
61163,Enterprise Holdings,2025-05-10,Ford,Focus,2018,62885,23487,Credit,2025-05-10 04:17:00
83196,Lithia Motors,2025-05-10,Toyota,RAV4,2017,18495,7357,Cash,2025-05-10 08:45:00
63552,Sonic Automotive,2025-05-10,Hyundai,Santa Fe,2021,106210,15938,Cash,2025-05-10 13:38:00
92740,Manheim,2025-05-10,Ford,Fusion,2022,33857,14226,Cash,2025-05-10 06:46:00
23779,Avis Budget Group,2025-05-11,Chevrolet,Equinox,2021,77868,7862,Cash,2025-05-11 04:19:00
35029,Avis Budget Group,2025-05-11,Toyota,RAV4,2021,98649,20168,Credit,2025-05-11 09:15:00
55447,Enterprise Holdings,2025-05-11,Chevrolet,Cruze,2019,16516,10591,Credit,2025-05-11 03:37:00
24339,Sonic Automotive,2025-05-12,Honda,CR-V,2015,74682,17802,Loan,2025-05-12 02:01:00
37302,Manheim,2025-05-12,Honda,Civic,2021,59605,23290,Credit,2025-05-12 01:17:00
39490,Manheim,2025-05-12,Toyota,Camry,2015,91161,15695,Loan,2025-05-12 15:10:00
97202,Sonic Automotive,2025-05-13,Toyota,Camry,2015,75509,20318,Cash,2025-05-13 04:53:00
21208,AutoNation,2025-05-13,Ford,Focus,2015,111956,23857,Credit,2025-05-13 04:36:00
68336,Enterprise Holdings,2025-05-13,Hyundai,Santa Fe,2023,51186,19690,Loan,2025-05-13 13:48:00
95028,AutoNation,2025-05-13,Hyundai,Tucson,2017,77038,12910,Cash,2025-05-13 22:00:00
68457,Penske Automotive,2025-05-13,Honda,Accord,2015,68721,12079,Cash,2025-05-13 02:36:00
21683,Sonic Automotive,2025-05-14,Hyundai,Tucson,2020,54554,22588,Loan,2025-05-14 00:49:00
52263,Manheim,2025-05-14,Honda,CR-V,2021,111043,19680,Credit,2025-05-14 20:01:00
20455,Lithia Motors,2025-05-14,Chevrolet,Equinox,2016,69040,14703,Loan,2025-05-14 07:59:00
40264,Hertz Global Holdings,2025-05-14,Toyota,Corolla,2020,81589,9724,Credit,2025-05-14 20:42:00
14100,CarMax,2025-05-14,Honda,CR-V,2021,83987,13128,Loan,2025-05-14 12:38:00
41543,Avis Budget Group,2025-05-15,Honda,Accord,2023,70082,9248,Loan,2025-05-15 21:33:00
45783,CarMax,2025-05-15,Chevrolet,Equinox,2015,102804,24191,Loan,2025-05-15 08:24:00
29469,Manheim,2025-05-15,Honda,Civic,2016,19692,16593,Cash,2025-05-15 18:25:00
84491,CarMax,2025-05-15,Toyota,RAV4,2017,41498,13038,Credit,2025-05-15 18:44:00
49653,Enterprise Holdings,2025-05-15,Toyota,Camry,2021,21708,18963,Credit,2025-05-15 20:32:00
25575,Manheim,2025-05-16,Toyota,RAV4,2019,116104,24717,Loan,2025-05-16 13:59:00
20411,Manheim,2025-05-16,Toyota,RAV4,2019,29868,5400,Cash,2025-05-16 15:52:00
19426,Sonic Automotive,2025-05-16,Ford,Focus,2021,74063,12548,Loan,2025-05-16 01:28:00
99084,Penske Automotive,2025-05-16,Honda,Civic,2021,21887,7282,Loan,2025-05-16 04:18:00
96244,AutoNation,2025-05-16,Hyundai,Tucson,2023,114968,24620,Credit,2025-05-16 15:15:00
59195,CarMax,2025-05-16,Chevrolet,Malibu,2016,79755,6151,Cash,2025-05-16 02:23:00
33093,AutoNation,2025-05-17,Ford,Fusion,2021,69591,16146,Loan,2025-05-17 03:50:00
82985,Manheim,2025-05-17,Ford,Fusion,2019,104202,7447,Cash,2025-05-17 14:58:00
54618,Hertz Global Holdings,2025-05-17,Hyundai,Tucson,2023,16419,7252,Cash,2025-05-17 20:52:00
33545,Hertz Global Holdings,2025-05-17,Ford,Escape,2016,31589,10589,Loan,2025-05-17 23:34:00
77867,Penske Automotive,2025-05-18,Toyota,Corolla,2016,90065,6940,Credit,2025-05-18 16:59:00
83359,Lithia Motors,2025-05-18,Toyota,Corolla,2023,70476,15467,Cash,2025-05-18 07:10:00
44025,AutoNation,2025-05-18,Honda,Civic,2022,73657,16744,Cash,2025-05-18 22:05:00
13173,Hertz Global Holdings,2025-05-19,Honda,Civic,2017,107692,11026,Cash,2025-05-19 01:48:00
80457,CarMax,2025-05-19,Ford,Fusion,2019,56751,5389,Loan,2025-05-19 11:40:00
68619,Hertz Global Holdings,2025-05-19,Hyundai,Elantra,2018,40842,24830,Loan,2025-05-19 18:25:00
14432,CarMax,2025-05-19,Ford,Escape,2020,85390,19967,Loan,2025-05-19 08:50:00
14515,CarMax,2025-05-19,Ford,Focus,2015,26457,14537,Loan,2025-05-19 10:21:00
13204,Penske Automotive,2025-05-19,Chevrolet,Cruze,2020,10020,6692,Cash,2025-05-19 13:42:00
12102,AutoNation,2025-05-20,Ford,Escape,2022,59187,6662,Credit,2025-05-20 06:40:00
59489,AutoNation,2025-05-20,Chevrolet,Equinox,2016,68665,18273,Credit,2025-05-20 12:11:00
83663,AutoNation,2025-05-20,Ford,Escape,2017,61574,21239,Credit,2025-05-20 15:54:00
38742,Copart,2025-05-20,Ford,Focus,2021,67829,21881,Credit,2025-05-20 22:11:00
19982,Sonic Automotive,2025-05-20,Honda,CR-V,2019,88386,14854,Cash,2025-05-20 17:09:00
73883,Manheim,2025-05-21,Chevrolet,Cruze,2021,72192,23046,Cash,2025-05-21 05:44:00
53686,Lithia Motors,2025-05-21,Hyundai,Tucson,2022,10364,22600,Cash,2025-05-21 01:24:00
25494,Penske Automotive,2025-05-21,Ford,Focus,2018,28063,14983,Loan,2025-05-21 13:54:00
31046,Copart,2025-05-22,Ford,Escape,2016,75785,12641,Cash,2025-05-22 01:25:00
66191,CarMax,2025-05-22,Hyundai,Santa Fe,2023,96470,16873,Loan,2025-05-22 06:06:00
60782,Enterprise Holdings,2025-05-22,Chevrolet,Cruze,2018,41443,7662,Loan,2025-05-22 00:21:00
37199,Lithia Motors,2025-05-22,Toyota,RAV4,2017,115837,9442,Cash,2025-05-22 06:34:00
54967,Lithia Motors,2025-05-22,Hyundai,Elantra,2018,85680,17534,Cash,2025-05-22 04:03:00
11755,AutoNation,2025-05-23,Ford,Focus,2019,71712,20441,Credit,2025-05-23 14:32:00
98583,Avis Budget Group,2025-05-23,Toyota,RAV4,2019,106650,21551,Loan,2025-05-23 21:38:00
33675,Penske Automotive,2025-05-23,Toyota,Camry,2021,84787,8904,Loan,2025-05-23 01:26:00
15728,Penske Automotive,2025-05-23,Hyundai,Tucson,2020,58537,17745,Credit,2025-05-23 08:33:00
72518,Avis Budget Group,2025-05-23,Hyundai,Elantra,2015,77708,7722,Credit,2025-05-23 21:23:00
78505,Avis Budget Group,2025-05-23,Honda,Accord,2018,85569,24960,Credit,2025-05-23 00:50:00
42834,CarMax,2025-05-24,Ford,Escape,2015,37945,8385,Credit,2025-05-24 01:39:00
86649,Lithia Motors,2025-05-24,Hyundai,Tucson,2019,115895,8912,Credit,2025-05-24 20:08:00
24489,Hertz Global Holdings,2025-05-24,Chevrolet,Malibu,2019,87172,22962,Credit,2025-05-24 08:02:00
88608,Enterprise Holdings,2025-05-24,Ford,Escape,2022,68558,11030,Credit,2025-05-24 09:38:00
27245,Hertz Global Holdings,2025-05-25,Ford,Escape,2017,30529,8708,Cash,2025-05-25 11:41:00
34643,Sonic Automotive,2025-05-25,Hyundai,Santa Fe,2018,98735,6674,Loan,2025-05-25 02:28:00
32270,Manheim,2025-05-25,Chevrolet,Cruze,2017,58425,21774,Loan,2025-05-25 20:37:00
21791,AutoNation,2025-05-25,Chevrolet,Malibu,2017,69771,10202,Cash,2025-05-25 15:07:00
10752,Penske Automotive,2025-05-25,Honda,CR-V,2020,56594,18948,Loan,2025-05-25 09:20:00
19468,Hertz Global Holdings,2025-05-25,Chevrolet,Equinox,2022,68029,21236,Credit,2025-05-25 04:31:00
36166,AutoNation,2025-05-26,Toyota,Camry,2016,88257,21139,Cash,2025-05-26 19:37:00
69364,Avis Budget Group,2025-05-26,Ford,Focus,2017,64408,16988,Cash,2025-05-26 23:13:00
42227,Sonic Automotive,2025-05-26,Hyundai,Elantra,2015,29813,6377,Loan,2025-05-26 15:53:00
76983,AutoNation,2025-05-27,Ford,Focus,2015,64699,18653,Loan,2025-05-27 08:22:00
69552,Copart,2025-05-27,Chevrolet,Malibu,2016,10717,15080,Loan,2025-05-27 15:06:00
24519,Sonic Automotive,2025-05-27,Chevrolet,Cruze,2017,63390,7219,Cash,2025-05-27 11:40:00
10967,AutoNation,2025-05-27,Toyota,Camry,2020,85682,16406,Credit,2025-05-27 01:27:00
85996,Hertz Global Holdings,2025-05-27,Hyundai,Santa Fe,2021,29914,21199,Credit,2025-05-27 04:08:00
46663,Manheim,2025-05-28,Hyundai,Tucson,2021,86270,23370,Credit,2025-05-28 13:48:00
42749,Enterprise Holdings,2025-05-28,Honda,CR-V,2017,59551,11789,Loan,2025-05-28 13:18:00
43647,Copart,2025-05-28,Toyota,Corolla,2019,107323,21121,Credit,2025-05-28 22:49:00
27677,Copart,2025-05-28,Toyota,Camry,2023,29430,17194,Loan,2025-05-28 08:35:00
21239,Sonic Automotive,2025-05-29,Ford,Focus,2016,27296,17764,Cash,2025-05-29 12:12:00
96875,Lithia Motors,2025-05-29,Hyundai,Tucson,2018,118845,5704,Credit,2025-05-29 17:26:00
78046,Sonic Automotive,2025-05-29,Ford,Focus,2015,46330,21086,Credit,2025-05-29 02:45:00
42473,Lithia Motors,2025-05-29,Toyota,Camry,2018,31136,14792,Credit,2025-05-29 17:32:00
14640,Enterprise Holdings,2025-05-29,Hyundai,Santa Fe,2023,102426,18295,Loan,2025-05-29 01:16:00
81223,Copart,2025-05-29,Chevrolet,Malibu,2018,10978,16900,Credit,2025-05-29 03:52:00
79120,AutoNation,2025-05-30,Ford,Focus,2015,28607,6641,Cash,2025-05-30 05:05:00
92828,Sonic Automotive,2025-05-30,Chevrolet,Cruze,2018,67028,12837,Loan,2025-05-30 02:18:00
68798,Penske Automotive,2025-05-30,Ford,Fusion,2023,51931,24322,Cash,2025-05-30 01:04:00
71008,AutoNation,2025-05-30,Honda,Accord,2021,98983,8520,Cash,2025-05-30 06:19:00
66276,Enterprise Holdings,2025-05-30,Ford,Fusion,2017,42505,21357,Loan,2025-05-30 02:59:00
52489,Copart,2025-05-31,Chevrolet,Equinox,2016,17062,17299,Credit,2025-05-31 23:27:00
71139,Lithia Motors,2025-05-31,Chevrolet,Equinox,2018,71987,13807,Loan,2025-05-31 23:57:00
51515,Penske Automotive,2025-05-31,Hyundai,Elantra,2022,23733,21143,Cash,2025-05-31 02:43:00
85873,Hertz Global Holdings,2025-05-31,Honda,CR-V,2018,46089,24898,Cash,2025-05-31 15:43:00
